Month,Year,Twitter,Display Name,Verified,End of Month Followers,Tweets,Total Times Retweeted,Others Retweeted,Total Times Favourited,Times Other User Mentioned
2,2015,@ASIC_Connect,ASIC Connect,1,8468,21,36,1,20,10
2,2015,@AusElectoralCom,AEC,1,8257,11,35,3,5,5
2,2015,@CommsAu,Dept. Communications,1,8252,113,278,34,122,43
2,2015,@DeptAgNews,Dept of Agriculture,1,8084,37,75,9,39,31
2,2015,@ArtStartGrants,ArtStartGrants,0,8029,32,23,12,20,10
2,2015,@SCAMwatch_gov,SCAMwatch_gov_au,1,7959,17,68,7,16,0
2,2015,@G20Australia,Australia G20,1,7951,0,0,0,0,0
2,2015,@Theatre_OzCo,Theatre,1,7873,1,2,0,0,0
2,2015,@naagovau,NationalArchivesAus,1,7840,38,48,3,31,22
2,2015,@ACTPolicing,ACT Policing,1,7545,64,225,7,115,26
2,2015,@DIBPAustralia,DIBP Australia,1,7539,108,40,1,27,88
2,2015,@acmadotgov,The ACMA,1,7497,69,196,20,75,14
2,2015,@CreativePships,CreativePartnerships,1,7189,47,99,9,55,26
2,2015,@australiascreen,australianscreen,1,6838,26,15,8,19,3
2,2015,@OzDay,Australia Day,1,6635,8,4,7,7,0
2,2015,@MoneySmartTeam,MoneySmartTeam,1,6540,53,144,8,50,2
2,2015,@SpaceAustralia,Australian Space,1,6325,0,0,0,0,0
2,2015,@ABARES,ABARES,1,6242,22,60,4,14,16
2,2015,@AustraliaUN,Gillian Bird,1,6222,25,62,3,88,7
2,2015,@aihw,AIHW,0,6035,3,3,0,1,0
2,2015,@BOM_Vic,BOM Victoria,1,5925,80,682,13,272,2
2,2015,@CanberraDSN,CanberraDSN,1,5837,59,292,11,365,46
2,2015,@asicmedia,ASIC Media,1,5701,37,82,0,34,2
2,2015,@Aus_ScienceWeek,NationalScienceWeek,0,5204,278,319,125,141,127
2,2015,@AFPmedia,AFP National Media,1,4764,21,221,3,55,4
2,2015,@CASABriefing,CASA,1,4750,68,142,2,60,22
2,2015,@ACCCProdSafety,ACCC Product Safety,1,4741,57,159,13,17,5
2,2015,@MeetinAustralia,Biz Events Australia,1,4717,71,111,17,154,29
2,2015,@AusCustomsNews,Australian Customs,1,4567,35,73,3,39,27
2,2015,@ItStopsWithMe,Racism.ItStopsWithMe,1,4558,70,39,50,42,28
2,2015,@eHealthAus,NEHTA eHealth,1,4510,44,50,6,29,10
2,2015,@AirservicesNews,AirservicesAustralia,1,4481,56,98,29,45,16
2,2015,@acccgovau,ACCC,1,4455,42,96,3,30,14
2,2015,@CPOACT,CPOACT,1,4423,4,8,0,12,0
2,2015,@FSANZnews,FoodStandardsAusNZ,1,4372,45,141,1,31,16
2,2015,@CybersmartACMA,Cybersmart,0,4286,43,84,22,44,10
2,2015,@NFSAonline,NFSAonline,1,4215,76,77,16,48,27
2,2015,@MoAD_Canberra,MuseumofAusDemocracy,1,4118,221,438,84,316,126
2,2015,@arc_gov_au,ARC,1,4108,17,42,7,11,3
2,2015,@AusHCPak,Peter Heyward,0,3956,23,56,0,111,19
2,2015,@HealthInfoNet,HealthInfoNet,1,3734,168,111,128,29,14
2,2015,@atsbinfo,ATSB,1,3717,20,146,1,48,4
2,2015,@DonateLifeToday,Donate Life Today,1,3656,11,24,4,12,0
2,2015,@AusAntarctic,Antarctic Division,1,3654,47,131,9,90,12
2,2015,@BOM_NSW,BOM New South Wales,1,3645,91,450,14,151,3
2,2015,@ausoftheyear,AusoftheYearAwards,1,3538,31,100,16,84,31
2,2015,@PSInnovate,APS Innovation,1,3519,15,15,1,12,4
2,2015,@AusUnlimited,Australia Unlimited,1,3513,26,35,5,40,23
2,2015,@Centrelink,Centrelink,1,3494,277,10,7,30,271
2,2015,@anti_doping,ASADA Anti-Doping,1,3484,1,0,0,0,1
2,2015,@HumanServicesAU,Human Services,1,3428,167,49,5,26,128
2,2015,@IDPwD,IDPwD,1,3406,14,5,13,3,1
2,2015,@Aus_Industry,AusIndustry,1,3378,0,0,0,0,0
2,2015,@AICriminology,AIC,1,3377,36,112,8,15,5
2,2015,@BOM_au,BOM Australia,1,3292,79,782,19,250,0
2,2015,@AusAmbJP,Bruce Miller,1,3265,157,316,53,383,49
2,2015,@AusHouseLondon,Aus. High Commission,1,3265,38,44,20,63,22
2,2015,@AusAmbIsrael,Dave Sharma,1,3159,56,93,13,128,17
2,2015,@ACNC_gov_au,ACNC,1,3147,36,105,5,48,4
2,2015,@FamilyStudies,AIFS,1,3137,16,3,12,0,0
2,2015,@PosolAustralia,Paul Myler,1,3015,344,119,260,82,69
2,2015,@AUS_Hansard,Australian Hansard,1,3006,48,26,0,6,0
2,2015,@NCVER,NCVER,1,2955,93,93,8,31,17
2,2015,@AustraliaUN_GVA,Australia UN Geneva,1,2860,1,1,0,0,0
2,2015,@BOM_WA,BOM WA,1,2785,99,300,41,105,12
2,2015,@HWAGovAu,HWAGovAU,1,2756,0,0,0,0,0
2,2015,@BOM_SA,BOM South Australia,1,2749,77,321,10,167,1
2,2015,@MD_Basin_Auth,MD Basin Authority,1,2603,65,68,30,31,24
2,2015,@ACIARAustralia,ACIAR,1,2580,43,22,31,8,9
2,2015,@envirogov,environment.gov.au,1,2564,3,2,1,4,0
2,2015,@AusTrainAwards,Aus Training Awards,1,2508,35,37,13,22,11
2,2015,@questacon,Questacon,1,2422,26,25,16,16,4
2,2015,@Treasury_AU,Australian Treasury,1,2376,5,21,0,3,0
2,2015,@DVAAus,"DVA, Australia",1,2362,39,35,24,18,5
2,2015,@OAICgov,OAIC,1,2354,31,39,5,18,42
2,2015,@ACECQA,ACECQA,1,2319,17,10,0,10,4
2,2015,@nca_media,NCA,1,2098,33,6,7,8,13
2,2015,@WGEAgency,WGEA,1,2085,58,202,10,56,42
2,2015,@HankJongen,Hank Jongen,1,1996,25,9,3,10,27
2,2015,@LibrariesAust,Libraries Australia,1,1972,17,91,0,37,11
2,2015,@StudentUpdateAU,Student Update,1,1948,72,6,3,3,63
2,2015,@exportawards,Export Awards,1,1905,1,0,1,0,0
2,2015,@EduSecretaryAU,Lisa Paul,1,1897,0,0,0,0,0
2,2015,@APRAinfo,APRA,1,1883,8,7,0,3,0
2,2015,@nywAU,National Youth Week,1,1863,1,4,0,3,0
2,2015,@AusHCPNG,Deborah Stokes,1,1860,31,10,27,2,1
2,2015,@ANSTO,ANSTO,0,1744,177,124,8,74,52
2,2015,@Parks_Australia,ParksAustralia,1,1740,19,9,4,10,2
2,2015,@AEMKH,EM Knowledge Hub,1,1736,45,55,10,23,21
2,2015,@ozprodcom,Productivity Comm,1,1727,18,71,0,13,0
2,2015,@AusAmbPH,Bill Tweddell,1,1726,32,34,1,47,22
2,2015,@ACSQHC,ACSQHC,0,1659,57,148,7,27,3
2,2015,@AusWIGB,Women in Global Biz,1,1641,20,18,2,9,8
2,2015,@FamilyCourtAU,Family Court of Aust,1,1638,44,63,6,30,6
2,2015,@DefenceHousing,"Defence Housing
",1,1620,25,12,4,12,11
2,2015,@EmbAustraliaBA,Noel Campbell,1,1601,34,33,8,50,19
2,2015,@AusAmbUAE,Pablo Kang,1,1588,61,57,12,98,75
2,2015,@BOM_NT,BOM NT,1,1538,240,1470,18,304,22
2,2015,@ANAO_Australia,Audit Office (ANAO),1,1455,48,67,2,17,7
2,2015,@AustradeUK,Austrade UK,1,1440,102,66,0,53,109
2,2015,@PBO_AU,Australian PBO,1,1395,1,0,0,0,1
2,2015,@gbrmarinepark,GBRMPA,1,1385,107,59,69,44,23
2,2015,@AusGovFinance,Dept of Finance,1,1355,3,8,0,3,4
2,2015,@AusGovCTO,John Sheridan,1,1355,1,0,0,2,2
2,2015,@AusHCIndia,Patrick Suckling,1,1347,31,57,7,36,20
2,2015,@FamilyUpdateAU,Family Update,1,1243,17,1,4,0,11
2,2015,@AustradeJakarta,Austrade Indonesia,1,1236,6,11,2,2,2
2,2015,@BOM_ACT,BOM ACT,1,1224,46,160,6,38,4
2,2015,@ANBG,ANBG,1,1191,4,0,0,2,0
2,2015,@AusHCCanada,Tony Negus,1,1150,121,62,82,59,51
2,2015,@relayservice,relayservice,0,1106,24,16,4,15,8
2,2015,@CFCAexchange,CFCA info exchange,1,1092,41,46,4,18,5
2,2015,@ANZSOG,ANZSOG,1,1086,25,5,22,0,0
2,2015,@RoyalAustMint,RoyalAustralianMint,1,1055,88,57,38,44,24
2,2015,@CSIROhelix,CSIROhelix,1,1050,0,0,0,0,0
2,2015,@naa_digital,naadigital,0,1047,23,14,4,11,1
2,2015,@AusAmbTurkey,James Larsen,1,971,136,167,22,150,106
2,2015,@BOM_Tas,BOM Tasmania,1,967,61,180,7,37,7
2,2015,@comcare_gov_au,Comcare,1,920,0,0,0,0,0
2,2015,@aims_gov_au,AIMS,1,911,7,35,0,18,3
2,2015,@AIFS_SVR,AIFS_SVR,1,892,162,58,72,30,41
2,2015,@AuHCSouthAfrica,Aust High Comm SA,1,881,51,30,27,17,14
2,2015,@AusHCNZ,Australia in NZ,1,870,12,6,1,12,8
2,2015,@mindhealthc,mindhealthconnect,1,857,8,2,6,2,1
2,2015,@AGSgovLawyers,AGSgovernmentLawyers,1,857,3,0,0,0,0
2,2015,@AusAmbPL,Jean Dunn,1,849,10,1,5,3,4
2,2015,@myGovau,myGov,1,848,98,18,8,23,82
2,2015,@OZinSG,Philip Green,1,820,0,0,0,0,0
2,2015,@NHPAreporting,NHPA,1,806,45,26,17,14,5
2,2015,@PULSEatParkes,PULSE@Parkes,1,801,25,23,3,34,12
2,2015,@datagovau,data.gov.au,1,800,7,3,4,3,2
2,2015,@CSIROevents,CSIROevents,0,795,25,9,1,12,12
2,2015,@EmbAusBrasil,Patrick Lawless,1,777,9,1,0,3,3
2,2015,@theCEWH,Environmental Water,1,745,113,72,91,40,25
2,2015,@AusEmbZim,Matthew Neuhaus,1,731,12,8,5,10,10
2,2015,@CSIRO_ATNF,CSIRO_ATNF,1,716,43,9,33,6,16
2,2015,@tra_online,Tourism Research ,1,715,6,17,0,4,0
2,2015,@G20SR,Daniel Sloper,1,695,0,0,0,0,0
2,2015,@CSIROSMiS,CSIRO SMiS,1,695,26,13,8,21,28
2,2015,@AusHCMalaysia,Rod Smith,1,628,22,3,19,1,0
2,2015,@ConstableKenny,Constable Kenny,0,585,13,28,3,17,10
2,2015,@APSCgradnews,APSC Graduate News,1,579,4,2,0,0,0
2,2015,@SenateRecruit,SenateRecruit,1,573,0,0,0,0,0
2,2015,@AusDCMUSA,Caroline Millar,1,561,36,11,29,13,14
2,2015,@AGDCopyright,AGD Copyright,1,526,1,7,0,4,0
2,2015,@NLAjakarta,NLA Jakarta Office,1,505,83,27,60,18,28
2,2015,@TPB_gov_au,TPB.gov.au,0,492,24,14,2,9,5
2,2015,@AusAmbDK,Damien Miller,0,393,47,48,16,66,64
2,2015,@NLAPandora,PANDORA web archive,1,383,35,34,5,10,9
2,2015,@LearnEmpServ,ES Learning Centre,1,382,1,0,0,0,0
2,2015,@AusAmbBKK,Paul Robilliard,1,331,38,25,6,23,13
2,2015,@AusEmbIre,Australia in Ireland,1,323,14,18,5,26,6
2,2015,@OBPRGov,OBPR,1,313,3,5,0,0,1
2,2015,@AIFS_LSAC,AIFS_LSAC,1,299,1,0,0,0,0
2,2015,@AusTrackRecord,AusTrackRecord,1,297,0,0,0,0,0
2,2015,@AusHCCyprus,Australia In Cyprus,1,218,7,0,1,2,0
2,2015,@IHPAnews,IHPAnews,1,217,2,2,0,1,0
2,2015,@Kasparbot,Kasparov Robot,1,165,54,0,0,0,0
2,2015,@sosrExchange,State of the Service,0,145,6,11,2,5,0
2,2015,@Gov_Share,GovShare,1,125,0,0,0,0,0
2,2015,@AusGovCMS,AusGovCMS,0,116,1,2,0,0,0
2,2015,@AusOfficeTPE,Cathy Raper,1,103,7,4,0,2,0
2,2015,@AusDTO,AusDTO,0,39,0,0,0,0,0
