Month,Year,Twitter,Display Name,Verified,End of Month Followers,Tweets,Total Times Retweeted,Others Retweeted,Total Times Favourited,Times Other User Mentioned
4,2015,@PosolAustralia,Paul Myler,1,3183,199,110,109,92,175
4,2015,@NCVER,NCVER,1,3096,82,65,5,28,25
4,2015,@AUS_Hansard,Australian Hansard,1,3051,42,6,0,4,1
4,2015,@AustraliaUN_GVA,Australia UN Geneva,1,3027,25,5,20,3,3
4,2015,@envirogov,environment.gov.au,1,2788,5,0,5,0,0
4,2015,@HWAGovAu,HWAGovAU,1,2746,0,0,0,0,0
4,2015,@MD_Basin_Auth,MD Basin Authority,1,2742,100,86,24,61,37
4,2015,@ACIARAustralia,ACIAR,1,2723,81,41,55,26,25
4,2015,@Treasury_AU,Australian Treasury,1,2718,17,131,0,33,0
4,2015,@AusTrainAwards,Aus Training Awards,1,2679,79,45,40,30,20
4,2015,@questacon,Questacon,1,2545,12,4,8,4,3
4,2015,@DVAAus,DVA Australia,1,2519,92,57,60,42,20
4,2015,@OAICgov,OAIC,1,2457,56,60,12,34,51
4,2015,@ACECQA,ACECQA,1,2414,13,18,0,9,2
4,2015,@WGEAgency,WGEA,1,2320,161,179,80,97,77
4,2015,@nca_media,NCA,1,2198,23,36,6,14,4
4,2015,@nywAU,National Youth Week,1,2128,28,181,1,145,2
4,2015,@LibrariesAust,Libraries Australia,1,2123,15,12,1,2,2
4,2015,@GeoscienceAus,Geoscience Australia,0,2113,15,44,0,24,11
4,2015,@HankJongen,Hank Jongen,1,2057,8,2,5,3,3
4,2015,@StudentUpdateAU,Student Update,1,2053,55,3,7,5,41
4,2015,@APRAinfo,APRA,1,2044,6,9,0,3,0
4,2015,@exportawards,Export Awards,1,2033,35,21,13,29,33
4,2015,@EduSecretaryAU,Lisa Paul,1,1991,14,22,4,20,9
4,2015,@AusHCPNG,Deborah Stokes,1,1991,55,17,48,13,2
4,2015,@Parks_Australia,ParksAustralia,1,1877,17,14,9,17,6
4,2015,@ACSQHC,ACSQHC,0,1856,62,143,17,49,9
4,2015,@ozprodcom,Productivity Comm,1,1837,6,45,0,11,0
4,2015,@AusAmbPH,Bill Tweddell,1,1836,32,34,2,40,20
4,2015,@BOM_NT,BOM NT,1,1836,73,143,13,55,5
4,2015,@AEMKH,EM Knowledge Hub,1,1826,41,85,8,56,20
4,2015,@ANSTO,ANSTO,0,1826,5,0,5,0,0
4,2015,@FamilyCourtAU,Family Court of Aust,1,1790,26,33,2,16,3
4,2015,@AusAmbUAE,Pablo Kang,1,1777,94,148,22,168,121
4,2015,@AusWIGB,Women in Global Biz,1,1746,24,36,2,20,17
4,2015,@AusHCIndia,Patrick Suckling,1,1707,60,287,22,186,37
4,2015,@DefenceHousing,"Defence Housing
",1,1667,18,20,8,21,4
4,2015,@EmbAustraliaBA,Noel Campbell,1,1651,29,16,2,37,15
4,2015,@BOM_ACT,BOM ACT,1,1598,43,243,6,62,0
4,2015,@gbrmarinepark,GBRMPA,1,1575,96,33,57,38,16
4,2015,@ANAO_Australia,Audit Office (ANAO),1,1539,30,14,2,3,12
4,2015,@AustradeUK,Austrade UK,1,1531,92,75,18,39,62
4,2015,@AusGovFinance,Dept of Finance,1,1504,4,8,0,3,4
4,2015,@AusGovCTO,John Sheridan,1,1460,3,1,0,0,3
4,2015,@PBO_AU,Australian PBO,1,1428,1,3,0,2,0
4,2015,@AustradeJakarta,Austrade Indonesia,1,1368,19,22,1,3,33
4,2015,@FamilyUpdateAU,Family Update,1,1339,24,1,2,3,11
4,2015,@ANBG,ANBG,1,1251,9,0,5,1,3
4,2015,@AusHCCanada,Tony Negus,1,1237,139,69,91,53,60
4,2015,@BOM_Tas,BOM Tasmania,1,1234,66,151,5,84,6
4,2015,@AusAmbTurkey,James Larsen,1,1229,137,141,56,125,51
4,2015,@myGovau,myGov,1,1221,162,5,3,12,172
4,2015,@RoyalAustMint,RoyalAustralianMint,1,1158,41,28,8,59,29
4,2015,@ANZSOG,ANZSOG,1,1156,35,12,29,7,4
4,2015,@relayservice,relayservice,0,1149,19,12,1,13,8
4,2015,@CFCAexchange,CFCA info exchange,1,1138,119,69,60,27,25
4,2015,@naa_digital,naadigital,0,1114,17,4,1,6,0
4,2015,@CSIROhelix,CSIROHelix,1,1082,3,1,0,2,0
4,2015,@aims_gov_au,AIMS,1,1044,13,37,7,12,0
4,2015,@AuHCSouthAfrica,Aust High Comm SA,1,970,55,25,37,19,12
4,2015,@datagovau,data.gov.au,1,956,0,0,0,0,0
4,2015,@comcare_gov_au,Comcare,1,952,13,8,3,7,0
4,2015,@NHPAreporting,NHPA,1,933,110,176,12,59,8
4,2015,@mindhealthc,mindhealthconnect,1,925,5,2,3,1,0
4,2015,@AIFS_SVR,AIFS_SVR,1,925,218,55,103,24,46
4,2015,@AusHCNZ,Australia in NZ,1,922,12,3,7,3,8
4,2015,@AGSgovLawyers,AGSgovernmentLawyers,1,917,3,1,0,1,0
4,2015,@AusEmbZim,Australian Embassy,1,883,26,22,8,18,20
4,2015,@AusAmbPL,Jean Dunn,1,877,10,0,10,0,0
4,2015,@tra_online,Tourism Research ,1,868,4,7,0,2,0
4,2015,@theCEWH,Environmental Water,1,859,74,7,64,10,8
4,2015,@OZinSG,Philip Green,1,837,0,0,0,0,0
4,2015,@PULSEatParkes,PULSE@Parkes,1,829,35,31,7,15,12
4,2015,@CSIROevents,CSIROevents,0,813,6,1,0,2,0
4,2015,@EmbAusBrasil,Patrick Lawless,1,800,22,1,15,2,1
4,2015,@CSIRO_ATNF,CSIRO_ATNF,1,766,50,24,36,6,12
4,2015,@CSIROSMiS,CSIRO SMiS,1,743,8,6,2,5,7
4,2015,@G20SR,Daniel Sloper,1,694,0,0,0,0,0
4,2015,@AusHCMalaysia,Rod Smith,1,693,61,40,29,41,16
4,2015,@ConstableKenny,Constable Kenny,0,618,6,22,0,13,0
4,2015,@APSCnews,APSC News,1,615,19,1,3,2,3
4,2015,@NLAjakarta,NLA Jakarta Office,1,612,91,18,72,9,20
4,2015,@AusDCMUSA,Caroline Millar,1,612,17,2,15,3,3
4,2015,@SenateRecruit,SenateRecruit,1,596,5,8,0,2,0
4,2015,@TPB_gov_au,TPB.gov.au,0,589,44,42,9,20,9
4,2015,@AusDTO,AusDTO,0,574,39,68,23,35,16
4,2015,@AGDCopyright,AGD Copyright,1,569,0,0,0,0,0
4,2015,@AusAmbDK,Damien Miller,0,461,59,50,36,64,22
4,2015,@NLAPandora,PANDORA web archive,1,438,22,34,1,13,7
4,2015,@AusAmbBKK,Paul Robilliard,1,425,37,22,3,37,17
4,2015,@LearnEmpServ,ES Learning Centre,1,401,1,0,0,1,0
4,2015,@AusEmbIre,Australia in Ireland,1,394,29,12,21,3,7
4,2015,@AusEmbAfg,Aus in Afghanistan,1,331,4,2,1,5,2
4,2015,@OBPRGov,OBPR,1,320,2,0,0,0,1
4,2015,@AusEmbEU,Mark Higgie,1,320,79,62,43,99,45
4,2015,@AIFS_LSAC,AIFS_LSAC,1,312,0,0,0,0,0
4,2015,@AusTrackRecord,AusTrackRecord,1,304,0,0,0,0,0
4,2015,@AusHCCyprus,Australia In Cyprus,1,276,8,9,4,12,1
4,2015,@AusEmbPP,AustraliaInCambodia,1,234,37,27,13,47,13
4,2015,@IHPAnews,IHPAnews,1,230,3,4,0,1,0
4,2015,@Kasparbot,Kasparov Robot,1,185,72,0,15,0,0
4,2015,@AusOfficeTPE,Cathy Raper,1,163,36,23,11,15,19
4,2015,@AusGovCMS,AusGovCMS,0,157,4,4,1,1,2
4,2015,@sosrExchange,State of the Service,0,155,0,0,0,0,0
4,2015,@AusAmbGHA,Joanna Adamson,1,154,9,7,1,4,3
4,2015,@Gov_Share,GovShare,1,132,0,0,0,0,0
4,2015,@AusAmbDili,Peter Doyle,1,124,23,9,16,5,1
4,2015,@AusAmbVIE,David Stuart,1,111,10,17,2,27,10
4,2015,@GeoAusLibrary,GeoscienceAusLibrary,0,26,16,1,7,1,2
