Month,Year,Twitter,Display Name,Verified,End of Month Followers,Tweets,Total Times Retweeted,Others Retweeted,Total Times Favourited,Times Other User Mentioned
12,2014,@nma,NationalMuseumofAust,1,8013,77,120,12,108,73
12,2014,@CommsAu,Dept. Communications,1,7911,99,186,35,61,38
12,2014,@ArtStartGrants,ArtStartGrants,0,7786,11,6,4,8,5
12,2014,@SCAMwatch_gov,SCAMwatch_gov_au,1,7722,33,159,7,46,12
12,2014,@Theatre_OzCo,Theatre,1,7562,1,1,0,3,3
12,2014,@DeptAgNews,Dept of Agriculture,1,7518,31,99,1,37,26
12,2014,@acmadotgov,The ACMA,1,7213,111,309,21,121,15
12,2014,@DIBPAustralia,DIBP Australia,1,7011,72,62,4,83,60
12,2014,@CreativePships,CreativePartnerships,1,6986,30,21,4,21,22
12,2014,@ACTPolicing,ACT Policing,1,6974,161,1504,53,729,34
12,2014,@naagovau,NationalArchivesAus,1,6890,4,10,0,6,1
12,2014,@australiascreen,australianscreen,1,6592,101,107,19,103,31
12,2014,@SpaceAustralia,Australian Space,1,6191,0,0,0,0,0
12,2014,@ABARES,ABARES,1,6022,6,13,0,3,0
12,2014,@AustraliaUN,Gary Quinlan,1,5993,81,273,6,167,20
12,2014,@MoneySmartTeam,MoneySmartTeam,1,5901,51,62,20,33,0
12,2014,@aihw,AIHW,0,5759,10,24,0,5,10
12,2014,@CanberraDSN,CanberraDSN,1,5497,72,827,7,1003,78
12,2014,@asicmedia,ASIC Media,1,5063,69,80,1,37,21
12,2014,@Aus_ScienceWeek,NationalScienceWeek,0,4872,437,122,281,93,167
12,2014,@ACCCProdSafety,ACCC Product Safety,1,4617,70,297,4,49,2
12,2014,@MeetinAustralia,Biz Events Australia,1,4448,44,39,9,79,14
12,2014,@CASABriefing,CASA,1,4437,54,187,2,57,39
12,2014,@CPOACT,CPOACT,1,4401,10,17,0,21,9
12,2014,@eHealthAus,NEHTA eHealth,1,4312,51,63,9,37,5
12,2014,@AirservicesNews,AirservicesAustralia,1,4282,48,346,11,145,12
12,2014,@ItStopsWithMe,Racism.ItStopsWithMe,1,4230,35,17,26,11,6
12,2014,@FSANZnews,FoodStandardsAusNZ,1,4218,39,103,2,41,3
12,2014,@AusCustomsNews,Australian Customs,1,4216,40,40,3,20,22
12,2014,@acccgovau,ACCC,1,4106,51,173,2,35,4
12,2014,@CybersmartACMA,Cybersmart,0,4074,3,1,2,1,1
12,2014,@NFSAonline,NFSAonline,1,4052,95,62,13,83,30
12,2014,@AFPmedia,AFP National Media,1,3856,33,655,22,173,4
12,2014,@arc_gov_au,ARC,1,3813,3,14,0,9,0
12,2014,@MoAD_Canberra,MuseumofAusDemocracy,1,3790,116,209,31,141,75
12,2014,@HealthInfoNet,HealthInfoNet,1,3572,55,39,38,13,4
12,2014,@atsbinfo,ATSB,1,3530,20,126,1,57,3
12,2014,@DonateLifeToday,Donate Life Today,1,3513,14,54,1,27,0
12,2014,@PSInnovate,APS Innovation,1,3445,10,11,1,12,4
12,2014,@anti_doping,ASADA Anti-Doping,1,3424,5,36,0,3,0
12,2014,@AusAntarctic,Antarctic Division,1,3421,32,98,2,92,7
12,2014,@Aus_Industry,AusIndustry,1,3340,0,0,0,0,0
12,2014,@IDPwD,IDPwD,1,3314,28,158,20,44,1
12,2014,@AusUnlimited,Australia Unlimited,1,3283,31,41,4,42,23
12,2014,@Centrelink,Centrelink,1,3245,242,14,4,25,225
12,2014,@AICriminology,AIC,1,3240,5,17,0,4,2
12,2014,@AusHouseLondon,Aus. High Commission,1,3140,14,32,2,24,14
12,2014,@HumanServicesAU,Human Services,1,3122,102,21,4,24,78
12,2014,@AusAmbIsrael,Dave Sharma,1,3094,135,359,48,312,78
12,2014,@AusAmbJP,Bruce Miller,1,3043,184,298,58,255,51
12,2014,@FamilyStudies,AIFS,1,3041,16,5,14,0,1
12,2014,@ACNC_gov_au,ACNC,1,3035,93,332,1,134,17
12,2014,@AUS_Hansard,Australian Hansard,1,2955,34,14,0,11,0
12,2014,@PosolAustralia,Paul Myler,1,2840,479,160,391,118,134
12,2014,@NCVER,NCVER,1,2823,84,100,6,37,5
12,2014,@HWAGovAu,HWAGovAU,1,2773,0,0,0,0,0
12,2014,@AustraliaUN_GVA,Australia UN Geneva,1,2711,11,17,5,7,2
12,2014,@MD_Basin_Auth,MD Basin Authority,1,2502,59,72,12,35,36
12,2014,@ACIARAustralia,ACIAR,1,2475,96,81,76,47,52
12,2014,@OzDay,Australia Day,1,2414,25,27,14,28,17
12,2014,@envirogov,environment.gov.au,1,2400,3,3,0,2,0
12,2014,@AusTrainAwards,Aus Training Awards,1,2374,45,19,17,24,24
12,2014,@questacon,Questacon,1,2303,12,8,5,11,1
12,2014,@AusHCPak,Peter Heyward,0,2292,2,39,0,75,0
12,2014,@DVAAus,"DVA, Australia",1,2278,48,41,28,29,3
12,2014,@OAICgov,OAIC,1,2269,28,29,0,11,17
12,2014,@Treasury_AU,Australian Treasury,1,2244,3,22,0,4,0
12,2014,@ACECQA,ACECQA,1,2221,13,16,0,7,3
12,2014,@nca_media,NCA,1,1993,45,24,15,15,5
12,2014,@HankJongen,Hank Jongen,1,1935,20,4,1,3,13
12,2014,@WGEAgency,WGEA,1,1934,90,89,16,57,47
12,2014,@EduSecretaryAU,Lisa Paul,1,1854,1,1,0,1,0
12,2014,@exportawards,Export Awards,1,1835,2,1,0,1,2
12,2014,@nywAU,National Youth Week,1,1812,0,0,0,0,0
12,2014,@ausoftheyear,AusoftheYearAwards,1,1805,42,55,27,73,30
12,2014,@StudentUpdateAU,Student Update,1,1796,30,11,1,8,18
12,2014,@LibrariesAust,Libraries Australia,1,1796,6,8,0,7,1
12,2014,@APRAinfo,APRA,1,1791,12,19,0,4,0
12,2014,@AusHCPNG,Deborah Stokes,1,1775,37,9,32,2,1
12,2014,@AEMKH,EM Knowledge Hub,1,1650,60,68,13,50,21
12,2014,@ANSTO,ANSTO,0,1642,158,84,4,52,42
12,2014,@Parks_Australia,ParksAustralia,1,1613,41,18,8,30,26
12,2014,@AusAmbPH,Bill Tweddell,1,1610,33,65,5,81,12
12,2014,@DefenceHousing,"Defence Housing
",1,1582,21,1,4,1,3
12,2014,@AusWIGB,Women in Global Biz,1,1578,18,11,1,10,5
12,2014,@ozprodcom,Productivity Comm,1,1547,6,33,0,8,0
12,2014,@EmbAustraliaBA,Noel Campbell,1,1541,42,47,11,96,20
12,2014,@ACSQHC,ACSQHC,0,1532,46,92,4,27,11
12,2014,@FamilyCourtAU,Family Court of Aust,1,1493,27,34,0,12,8
12,2014,@ANAO_Australia,Audit Office (ANAO),1,1400,11,8,1,1,14
12,2014,@AusAmbUAE,Pablo Kang,1,1400,54,83,13,102,54
12,2014,@PBO_AU,Australian PBO,1,1367,0,0,0,0,0
12,2014,@AustradeUK,Austrade UK,1,1365,104,47,0,54,123
12,2014,@gbrmarinepark,GBRMPA,1,1277,72,30,39,22,16
12,2014,@AusHCIndia,Patrick Suckling,1,1257,19,20,10,13,4
12,2014,@AusGovCTO,John Sheridan,1,1248,3,5,0,3,0
12,2014,@AusGovFinance,Dept of Finance,1,1238,6,14,1,4,4
12,2014,@AustradeJakarta,Austrade Indonesia,1,1137,32,3,16,5,5
12,2014,@FamilyUpdateAU,Family Update,1,1122,10,0,1,1,4
12,2014,@ANBG,ANBG,1,1105,22,5,13,5,0
12,2014,@AusHCCanada,Louise Hand,1,1078,119,64,85,53,31
12,2014,@CFCAexchange,CFCA info exchange,1,1053,26,45,4,14,2
12,2014,@ANZSOG,ANZSOG,1,1040,20,2,14,3,3
12,2014,@CSIROhelix,CSIROhelix,1,1019,10,8,0,3,2
12,2014,@naa_digital,naadigital,0,1015,35,18,0,23,2
12,2014,@RoyalAustMint,RoyalAustralianMint,1,958,19,48,3,47,11
12,2014,@comcare_gov_au,Comcare,1,903,0,0,0,0,0
12,2014,@AIFS_SVR,AIFS_SVR,1,853,143,23,66,17,38
12,2014,@AuHCSouthAfrica,Aust High Comm SA,1,830,17,13,9,10,2
12,2014,@AusAmbPL,Jean Dunn,1,827,25,34,16,22,3
12,2014,@AGSgovLawyers,AGSgovernmentLawyers,1,825,8,3,0,4,0
12,2014,@AusHCNZ,Australia in NZ,1,825,6,14,0,12,1
12,2014,@aims_gov_au,AIMS,1,818,11,23,2,12,1
12,2014,@OZinSG,Philip Green,1,789,0,0,0,0,0
12,2014,@mindhealthc,mindhealthconnect,1,769,10,24,2,11,3
12,2014,@CSIROevents,CSIROevents,0,766,24,16,1,7,4
12,2014,@PULSEatParkes,PULSE@Parkes,1,762,13,7,3,2,6
12,2014,@EmbAusBrasil,Patrick Lawless,1,755,17,2,2,9,3
12,2014,@NHPAreporting,NHPA,1,753,40,89,6,25,17
12,2014,@AusAmbTurkey,James Larsen,1,753,183,109,105,108,68
12,2014,@datagovau,data.gov.au,1,728,0,0,0,0,0
12,2014,@G20SR,Daniel Sloper,1,698,1,6,0,2,1
12,2014,@CSIRO_ATNF,CSIRO_ATNF,1,660,7,13,1,6,6
12,2014,@AusEmbZim,Matthew Neuhaus,1,656,13,3,5,5,1
12,2014,@CSIROSMiS,CSIRO SMiS,1,640,24,3,11,4,14
12,2014,@theCEWH,Environmental Water,1,629,38,3,32,4,8
12,2014,@tra_online,Tourism Research ,1,625,12,21,0,7,3
12,2014,@APSCgradnews,APSC Graduate News,1,569,0,0,0,0,0
12,2014,@SenateRecruit,SenateRecruit,1,559,1,0,0,0,0
12,2014,@AusHCMalaysia,Rod Smith,1,550,58,29,33,29,11
12,2014,@ConstableKenny,Constable Kenny,0,547,6,12,1,6,1
12,2014,@myGovau,myGov,1,527,89,20,3,13,105
12,2014,@AGDCopyright,AGD Copyright,1,499,0,0,0,0,0
12,2014,@AusDCMUSA,Caroline Millar,1,491,44,4,34,5,15
12,2014,@TPB_gov_au,TPB.gov.au,0,455,21,8,0,8,0
12,2014,@NLAjakarta,NLA Jakarta Office,1,408,112,50,80,13,46
12,2014,@LearnEmpServ,ES Learning Centre,1,368,2,0,0,0,0
12,2014,@AusAmbDK,Damien Miller,0,339,82,24,55,32,26
12,2014,@OBPRGov,OBPR,1,313,8,1,1,0,3
12,2014,@AIFS_LSAC,AIFS_LSAC,1,299,0,0,0,0,0
12,2014,@AusTrackRecord,AusTrackRecord,1,294,0,0,0,0,0
12,2014,@NLAPandora,PANDORA web archive,0,286,13,26,1,7,8
12,2014,@AusAmbBKK,Paul Robilliard,1,242,52,43,11,27,19
12,2014,@AusEmbIre,Australia in Ireland,1,236,14,6,8,1,7
12,2014,@IHPAnews,IHPAnews,1,208,1,0,0,0,0
12,2014,@AusHCCyprus,Australia In Cyprus,1,156,27,1,24,2,1
12,2014,@Kasparbot,Kasparov Robot,1,145,61,0,0,1,2
12,2014,@sosrExchange,State of the Service,0,128,6,2,3,0,0
12,2014,@Gov_Share,GovShare,1,120,5,5,0,2,0
12,2014,@AusOfficeTPE,Cathy Raper,1,74,7,8,1,4,3
