Month,Year,Twitter,Display Name,Verified,End of Month Followers,Tweets,Total Times Retweeted,Others Retweeted,Total Times Favourited,Times Other User Mentioned
7,2015,@DIBPAustralia,DIBP Australia,1,8884,180,60,2,73,164
7,2015,@AusElectoralCom,AEC,1,8688,17,140,2,36,6
7,2015,@ArtStartGrants,ArtStartGrants,0,8450,0,0,0,0,0
7,2015,@BOM_NSW,BOM New South Wales,1,8313,63,414,15,212,9
7,2015,@acmadotgov,The ACMA,1,8161,50,148,11,51,20
7,2015,@G20Australia,Australia G20,1,7847,0,0,0,0,0
7,2015,@CreativePships,CreativePartnerships,1,7842,49,43,7,50,41
7,2015,@asicmedia,ASIC Media,1,7619,78,118,2,67,20
7,2015,@australiascreen,australianscreen,1,7469,24,16,1,19,1
7,2015,@CanberraDSN,CanberraDSN,1,7007,165,1650,19,2056,204
7,2015,@aihw,AIHW,0,6941,4,18,0,3,4
7,2015,@ABARES,ABARES,1,6923,16,24,5,8,9
7,2015,@acccgovau,ACCC,1,6795,45,75,3,26,17
7,2015,@AustraliaUN,Gillian Bird,1,6690,33,86,17,80,11
7,2015,@AFPmedia,AFP National Media,1,6639,27,481,13,201,4
7,2015,@SpaceAustralia,Australian Space,1,6638,0,0,0,0,0
7,2015,@OzDay,Australia Day,1,6598,9,1,7,1,5
7,2015,@AusHCPak,Margaret Adamson,0,6267,0,0,0,0,0
7,2015,@Aus_ScienceWeek,NationalScienceWeek,0,6182,369,154,292,128,78
7,2015,@AusBorderForce,ABF,1,5732,101,137,11,129,83
7,2015,@ACCCProdSafety,ACCC Product Safety,1,5576,57,275,2,36,6
7,2015,@ItStopsWithMe,Racism.ItStopsWithMe,1,5531,46,292,24,226,12
7,2015,@BOM_WA,BOM WA,1,5497,86,354,21,229,8
7,2015,@CASABriefing,CASA,1,5318,55,66,7,48,10
7,2015,@eSafetyOffice,eSafety Office,1,5195,52,213,7,108,17
7,2015,@eHealthAus,NEHTA eHealth,1,5143,63,84,7,57,16
7,2015,@arc_gov_au,ARC,1,5102,14,134,1,70,4
7,2015,@AirservicesNews,AirservicesAustralia,1,5054,69,135,33,101,24
7,2015,@ACNC_gov_au,ACNC,1,4990,148,458,22,418,55
7,2015,@MoAD_Canberra,MuseumofAusDemocracy,1,4886,32,125,1,65,2
7,2015,@FSANZnews,FoodStandardsAusNZ,1,4694,39,49,0,23,8
7,2015,@NFSAonline,NFSAonline,1,4583,100,98,6,113,61
7,2015,@CPOACT,CPOACT,1,4507,16,39,1,39,13
7,2015,@BOM_SA,BOM South Australia,1,4353,49,239,8,170,0
7,2015,@HumanServicesAU,Human Services,1,4307,127,10,5,15,120
7,2015,@Centrelink,Centrelink,1,4232,480,12,1,23,491
7,2015,@atsbinfo,ATSB,1,4183,55,228,6,99,3
7,2015,@AusAntarctic,Antarctic Division,1,4168,47,192,4,133,17
7,2015,@HealthInfoNet,HealthInfoNet,1,4132,72,48,35,33,20
7,2015,@Treasury_AU,Australian Treasury,1,4043,11,47,0,11,2
7,2015,@DonateLifeToday,Donate Life Today,1,4001,43,110,10,72,19
7,2015,@PSInnovate,APS Innovation,1,3993,228,170,120,109,112
7,2015,@ausoftheyear,AusoftheYearAwards,1,3858,88,425,45,346,60
7,2015,@AusUnlimited,Australia Unlimited,1,3813,26,68,2,80,33
7,2015,@AusHouseLondon,Aus. High Commission,1,3685,43,33,21,35,24
7,2015,@anti_doping,ASADA Anti-Doping,1,3658,3,13,0,8,4
7,2015,@AICriminology,AIC,1,3655,96,153,11,80,12
7,2015,@AusAmbJP,Bruce Miller,1,3601,105,299,24,331,34
7,2015,@IDPwD,IDPwD,1,3548,2,0,2,0,0
7,2015,@Aus_Industry,AusIndustry,1,3501,0,0,0,0,0
7,2015,@FamilyStudies,AIFS,1,3459,22,12,16,7,1
7,2015,@PosolAustralia,Paul Myler,1,3358,194,218,137,145,68
7,2015,@NCVER,NCVER,1,3335,140,141,14,104,60
7,2015,@AustraliaUN_GVA,Australia UN Geneva,1,3216,41,45,17,20,2
7,2015,@envirogov,environment.gov.au,1,3083,10,7,6,3,0
7,2015,@AUS_Hansard,Australian Hansard,1,3083,36,13,0,3,0
7,2015,@AusAmbIsrael,Dave Sharma,1,3015,80,95,32,100,29
7,2015,@MD_Basin_Auth,MD Basin Authority,1,2946,70,145,13,65,34
7,2015,@AusTrainAwards,Aus Training Awards,1,2896,31,20,11,17,7
7,2015,@ACIARAustralia,ACIAR,1,2895,53,15,42,11,2
7,2015,@HWAGovAu,HWAGovAU,1,2718,0,0,0,0,0
7,2015,@questacon,Questacon,1,2714,12,20,1,19,16
7,2015,@DVAAus,DVA Australia,1,2672,53,47,36,39,1
7,2015,@GeoscienceAus,Geoscience Australia,0,2662,35,112,9,65,21
7,2015,@OAICgov,OAIC,1,2601,22,68,4,16,2
7,2015,@ACECQA,ACECQA,1,2574,13,20,1,12,1
7,2015,@WGEAgency,WGEA,1,2573,188,282,77,121,119
7,2015,@BOM_NT,BOM NT,1,2361,47,67,9,32,7
7,2015,@LibrariesAust,Libraries Australia,1,2342,9,7,0,3,0
7,2015,@exportawards,Export Awards,1,2336,39,20,17,17,26
7,2015,@nca_media,NCA,1,2318,28,7,1,8,18
7,2015,@APRAinfo,APRA,1,2316,7,26,0,6,0
7,2015,@BOM_ACT,BOM ACT,1,2275,53,301,7,134,4
7,2015,@StudentUpdateAU,Student Update,1,2199,72,15,4,6,54
7,2015,@ACSQHC,ACSQHC,0,2166,68,255,11,81,9
7,2015,@AusHCPNG,Bronte Moules,1,2157,31,7,26,12,0
7,2015,@HankJongen,Hank Jongen,1,2156,13,16,0,15,21
7,2015,@AusHCIndia,Patrick Suckling,1,2128,18,24,6,28,4
7,2015,@EduSecretaryAU,Lisa Paul,1,2100,6,9,0,12,1
7,2015,@FamilyCourtAU,Family Court of Aust,1,2074,38,104,6,32,13
7,2015,@myGovau,myGov,1,2064,347,5,11,30,356
7,2015,@AusAmbUAE,Pablo Kang,1,2055,26,35,2,43,18
7,2015,@Parks_Australia,ParksAustralia,1,2032,23,12,13,11,2
7,2015,@BOM_Tas,BOM Tasmania,1,2027,60,191,5,72,3
7,2015,@AusAmbPH,Bill Tweddell,1,1995,45,42,7,89,23
7,2015,@ozprodcom,Productivity Comm,1,1983,9,17,0,9,0
7,2015,@ANSTO,ANSTO,0,1969,60,53,30,28,14
7,2015,@AEMKH,EM Knowledge Hub,1,1905,4,6,0,9,4
7,2015,@AusWIGB,Women in Global Biz,1,1894,31,42,5,50,34
7,2015,@gbrmarinepark,GBRMPA,1,1878,111,96,69,63,35
7,2015,@AusGovFinance,Dept of Finance,1,1831,0,0,0,0,0
7,2015,@EmbAustraliaBA,Noel Campbell,1,1780,38,65,7,102,30
7,2015,@AustradeUK,Austrade UK,1,1775,67,16,23,13,24
7,2015,@DefenceHousing,"Defence Housing
",1,1726,10,7,0,13,11
7,2015,@ANAO_Australia,Audit Office (ANAO),1,1669,25,9,0,8,18
7,2015,@AusGovCTO,John Sheridan,1,1620,1,0,1,0,0
7,2015,@AusHCMalaysia,Rod Smith,1,1604,18,0,17,1,0
7,2015,@FamilyUpdateAU,Family Update,1,1526,23,0,2,2,18
7,2015,@PBO_AU,Australian PBO,1,1496,0,0,0,0,0
7,2015,@AustradeJakarta,Austrade Indonesia,1,1491,7,3,4,4,3
7,2015,@AusAmbTurkey,James Larsen,1,1401,78,61,12,58,50
7,2015,@AusHCCanada,Tony Negus,1,1353,80,55,51,59,44
7,2015,@RoyalAustMint,RoyalAustralianMint,1,1318,41,48,4,49,40
7,2015,@ANBG,ANBG,1,1314,8,0,4,2,0
7,2015,@aims_gov_au,AIMS,1,1302,28,60,15,42,16
7,2015,@ANZSOG,ANZSOG,1,1254,10,0,8,2,1
7,2015,@AusDTO,Aus_DTO,0,1251,50,130,18,124,34
7,2015,@CFCAexchange,CFCA info exchange,1,1229,66,60,26,25,21
7,2015,@datagovau,data.gov.au,1,1222,5,0,5,0,0
7,2015,@naa_digital,naadigital,0,1207,19,8,1,5,0
7,2015,@relayservice,relayservice,0,1202,20,10,3,7,3
7,2015,@CSIROhelix,CSIROHelix,1,1159,14,23,4,24,2
7,2015,@AuHCSouthAfrica,Aust High Comm SA,1,1099,33,64,9,82,17
7,2015,@mindhealthc,mindhealthconnect,1,1088,15,12,0,12,3
7,2015,@tra_online,Tourism Research ,1,1056,5,7,0,2,0
7,2015,@NHPAreporting,NHPA,1,1041,46,28,8,29,0
7,2015,@comcare_gov_au,Comcare,1,1019,4,1,0,1,0
7,2015,@AIFS_SVR,AIFS_SVR,1,1016,102,24,58,14,23
7,2015,@AusEmbZim,Suzanne McCourt,1,1008,13,6,5,8,5
7,2015,@theCEWH,Environmental Water,1,1003,92,25,81,31,16
7,2015,@AGSgovLawyers,AGSgovernmentLawyers,1,997,3,0,0,0,0
7,2015,@AusHCNZ,Australia in NZ,1,973,6,9,0,15,8
7,2015,@AusAmbPL,Jean Dunn,1,894,5,0,4,0,1
7,2015,@CSIRO_ATNF,CSIRO_ATNF,1,884,81,70,45,51,34
7,2015,@PULSEatParkes,PULSE@Parkes,1,882,23,20,3,31,16
7,2015,@CSIROevents,CSIROevents,0,856,5,15,0,6,4
7,2015,@CSIROSMiS,CSIRO SMiS,1,849,24,34,7,35,27
7,2015,@EmbAusBrasil,Patrick Lawless,1,843,50,19,4,67,15
7,2015,@OZinSG,Philip Green,1,841,0,0,0,0,0
7,2015,@NLAjakarta,NLA Jakarta Office,1,745,95,20,84,13,15
7,2015,@APSCnews,APSC News,1,689,12,10,0,11,1
7,2015,@G20SR,Daniel Sloper,1,685,0,0,0,0,0
7,2015,@TPB_gov_au,TPB.gov.au,0,681,24,22,2,11,0
7,2015,@AusDCMUSA,Caroline Millar,1,663,6,0,6,0,0
7,2015,@ConstableKenny,Constable Kenny,0,646,3,17,0,11,0
7,2015,@SenateRecruit,SenateRecruit,1,645,20,12,2,7,0
7,2015,@AGDCopyright,AGD Copyright,1,614,1,0,0,0,0
7,2015,@AusAmbBKK,Paul Robilliard,1,553,62,64,7,51,39
7,2015,@NLAPandora,PANDORA web archive,1,529,25,51,3,26,24
7,2015,@AusEmbIre,Australia in Ireland,1,526,20,27,16,22,11
7,2015,@AusAmbDK,Damien Miller,0,522,34,18,19,35,30
7,2015,@NewColomboPlan,New Colombo Plan,0,505,85,58,39,54,38
7,2015,@AusEmbAfg,Aus in Afghanistan,1,498,18,11,2,33,1
7,2015,@AusEmbEU,Mark Higgie,1,435,53,74,31,59,28
7,2015,@LearnEmpServ,ES Learning Centre,1,424,1,0,0,0,0
7,2015,@AusEmbPP,AustraliaInCambodia,1,364,18,16,7,20,13
7,2015,@AusHCCyprus,Australia In Cyprus,1,351,10,2,3,4,0
7,2015,@OBPRGov,OBPR,1,343,7,0,2,0,0
7,2015,@AIFS_LSAC,AIFS_LSAC,1,316,0,0,0,0,0
7,2015,@AusTrackRecord,AusTrackRecord,1,310,0,0,0,0,0
7,2015,@IHPAnews,IHPAnews,1,256,7,7,0,1,1
7,2015,@AusOfficeTPE,Cathy Raper,1,220,22,32,0,40,22
7,2015,@AusAmbVIE,David Stuart,1,206,19,30,9,21,10
7,2015,@AusGovCMS,AusGovCMS,0,202,8,32,4,18,4
7,2015,@Kasparbot,Kasparov Robot,1,198,62,0,0,0,0
7,2015,@sosrExchange,State of the Service,0,166,0,0,0,0,0
7,2015,@AusAmbDili,Peter Doyle,1,157,5,3,0,2,2
7,2015,@Gov_Share,GovShare,1,143,0,0,0,0,0
7,2015,@GeoAusLibrary,GeoscienceAusLibrary,0,63,24,11,13,10,7
