Month,Year,Twitter,Display Name,Verified,End of Month Followers,Tweets,Total Times Retweeted,Others Retweeted,Total Times Favourited,Times Other User Mentioned
10,2015,@DeptDefence,DeptDefenceAustralia,1,15541,201,486,114,560,40
10,2015,@AusAmbUSA,Kim Beazley,1,15491,21,59,16,57,2
10,2015,@indigenous_gov,indigenous_gov,1,15294,90,79,42,99,16
10,2015,@NPG_Canberra,Portrait Gallery,1,13803,20,6,13,9,4
10,2015,@experiment_arts,Experimental Arts,1,13524,0,0,0,0,0
10,2015,@MoneySmartTeam,MoneySmartTeam,1,13222,70,212,15,98,1
10,2015,@fairwork_gov_au,Fair Work Ombudsman,1,12566,107,133,3,77,33
10,2015,@ACTPol_Traffic,ACTPol_Traffic,1,12039,60,171,1,20,6
10,2015,@FutureUnlimited,Study in Australia,1,12021,24,12,8,9,10
10,2015,@RecogniseAU,RECOGNISE,1,11809,150,453,33,539,43
10,2015,@DubesAustralia,Paul Grigson,1,11617,392,798,125,827,291
10,2015,@TroveAustralia,Trove,1,11128,62,316,11,246,21
10,2015,@ACTPolicing,ACT Policing,1,11079,42,126,7,87,4
10,2015,@ASIC_Connect,ASIC Connect,1,10824,45,46,1,10,10
10,2015,@Eduspokesperson,Eduspokesperson,1,10756,24,68,1,41,6
10,2015,@Austrade,Austrade,1,10700,46,106,22,76,14
10,2015,@naagovau,NationalArchivesAus,1,10666,37,48,13,14,13
10,2015,@DeptAgNews,Dept Ag & Water,1,10360,76,98,22,78,56
10,2015,@AusLawReform,ALRC,1,10137,38,137,8,69,16
10,2015,@CommsAu,Dept. Communications,1,10072,111,241,26,120,52
10,2015,@DIBPAustralia,DIBP Australia,1,9751,84,24,3,28,76
10,2015,@ANMMuseum,Nat. Maritime Museum,1,9668,63,183,16,161,58
10,2015,@Scamwatch_gov,Scamwatch_gov_au,1,9639,31,185,9,66,0
10,2015,@AusElectoralCom,AEC,1,9169,40,266,0,55,25
10,2015,@ParlLibrary,Parliament Library,1,9096,11,27,0,0,0
10,2015,@acmadotgov,The ACMA,1,8504,92,176,23,65,23
10,2015,@asicmedia,ASIC Media,1,8487,45,94,3,34,3
10,2015,@ArtStartGrants,ArtStartGrants,0,8439,0,0,0,0,0
10,2015,@CreativePships,CreativePartnerships,1,8203,19,22,0,30,14
10,2015,@australiascreen,australianscreen,1,7792,23,23,0,35,1
10,2015,@G20Australia,Australia G20,1,7781,0,0,0,0,0
10,2015,@AFPmedia,AFP National Media,1,7669,37,235,5,136,11
10,2015,@aihw,AIHW,0,7608,11,31,0,11,11
10,2015,@acccgovau,ACCC,1,7494,49,119,0,36,16
10,2015,@CanberraDSN,CanberraDSN,1,7457,45,458,2,767,39
10,2015,@ABARES,ABARES,1,7322,23,110,4,21,13
10,2015,@Aus_ScienceWeek,NationalScienceWeek,0,7236,348,174,258,133,53
10,2015,@AusBorderForce,ABF,1,6994,39,41,0,40,28
10,2015,@AustraliaUN,Gillian Bird,1,6967,65,304,45,329,13
10,2015,@SpaceAustralia,Australian Space,1,6823,0,0,0,0,0
10,2015,@AusHCPak,Margaret Adamson,0,6721,5,6,0,15,2
10,2015,@OzDay,Australia Day,1,6615,12,14,7,14,8
10,2015,@BOM_SA,BOM South Australia,1,6123,77,283,17,121,15
10,2015,@MoAD_Canberra,MuseumofAusDemocracy,1,6090,163,385,98,244,62
10,2015,@arc_gov_au,ARC,1,6003,35,208,13,80,9
10,2015,@ItStopsWithMe,Racism.ItStopsWithMe,1,5951,15,36,10,19,1
10,2015,@ACNC_gov_au,ACNC,1,5878,80,233,24,162,10
10,2015,@ACCCProdSafety,ACCC Product Safety,1,5814,74,273,5,26,0
10,2015,@eSafetyOffice,eSafety Office,1,5717,62,149,18,106,33
10,2015,@CASABriefing,CASA,1,5636,48,63,8,57,8
10,2015,@eHealthAus,NEHTA eHealth,1,5624,93,113,14,83,60
10,2015,@AirservicesNews,AirservicesAustralia,1,5374,55,150,10,77,39
10,2015,@FSANZnews,FoodStandardsAusNZ,1,4891,53,56,7,18,13
10,2015,@NFSAonline,NFSAonline,1,4818,163,146,19,166,100
10,2015,@HumanServicesAU,Human Services,1,4756,75,14,2,10,54
10,2015,@AusAntarctic,Antarctic Division,1,4751,46,232,5,197,11
10,2015,@Centrelink,Centrelink,1,4617,153,0,0,9,151
10,2015,@CPOACT,Rudi Lammers,1,4560,15,34,2,49,16
10,2015,@atsbinfo,ATSB,1,4487,21,110,0,53,2
10,2015,@Treasury_AU,Australian Treasury,1,4408,20,82,0,34,6
10,2015,@HealthInfoNet,HealthInfoNet,1,4324,74,68,46,20,12
10,2015,@PSInnovate,APS Innovation,1,4270,24,31,1,21,10
10,2015,@DonateLifeToday,Donate Life Today,1,4229,16,34,1,28,13
10,2015,@ausoftheyear,AusoftheYearAwards,1,4128,128,502,46,502,94
10,2015,@AusUnlimited,Australia Unlimited,1,4015,29,64,6,73,27
10,2015,@AusHouseLondon,Aus. High Commission,1,3968,107,77,55,101,56
10,2015,@AusAmbJP,Bruce Miller,1,3912,175,469,78,338,72
10,2015,@AICriminology,AIC,1,3797,8,11,3,5,5
10,2015,@anti_doping,ASADA Anti-Doping,1,3730,2,11,0,2,1
10,2015,@FamilyStudies,AIFS,1,3721,11,28,0,5,0
10,2015,@IDPwD,IDPwD,1,3668,10,28,0,8,0
10,2015,@NCVER,NCVER,1,3598,94,55,7,32,31
10,2015,@Aus_Industry,AusIndustry,1,3546,0,0,0,0,0
10,2015,@PosolAustralia,Paul Myler,1,3513,255,69,179,57,53
10,2015,@AustraliaUN_GVA,Australia UN Geneva,1,3413,80,9,57,17,3
10,2015,@envirogov,environment.gov.au,1,3399,14,22,9,6,1
10,2015,@AusAmbIsrael,Dave Sharma,1,3320,232,541,84,588,104
10,2015,@AUS_Hansard,Australian Hansard,1,3246,87,56,0,13,0
10,2015,@AusTrainAwards,Aus Training Awards,1,3190,56,30,25,42,19
10,2015,@BOM_ACT,BOM ACT,1,3184,49,84,12,27,4
10,2015,@ACIARAustralia,ACIAR,1,3166,162,33,143,28,4
10,2015,@MD_Basin_Auth,MD Basin Authority,1,3145,79,108,16,76,41
10,2015,@BOM_Tas,BOM Tasmania,1,3095,66,139,8,91,4
10,2015,@GeoscienceAus,Geoscience Australia,0,3058,20,97,1,61,7
10,2015,@BOM_NT,BOM NT,1,2952,70,210,14,113,13
10,2015,@questacon,Questacon,1,2920,24,29,5,24,9
10,2015,@DVAAus,DVA Australia,1,2890,81,136,45,115,12
10,2015,@WGEAgency,WGEA,1,2869,101,191,19,100,65
10,2015,@myGovau,myGov,1,2760,189,11,4,17,183
10,2015,@OAICgov,OAIC,1,2758,32,64,11,28,3
10,2015,@ACECQA,ACECQA,1,2758,17,41,0,27,5
10,2015,@AusHCIndia,Patrick Suckling,1,2712,35,108,19,80,8
10,2015,@HWAGovAu,HWAGovAU,1,2689,0,0,0,0,0
10,2015,@AusDTO,Aus_DTO,0,2666,44,156,24,108,16
10,2015,@exportawards,Export Awards,1,2590,50,17,4,62,58
10,2015,@ACSQHC,ACSQHC,0,2519,61,251,11,77,9
10,2015,@LibrariesAust,Libraries Australia,1,2509,9,2,1,1,8
10,2015,@APRAinfo,APRA,1,2490,6,7,0,3,0
10,2015,@nca_media,NCA,1,2463,25,9,3,18,11
10,2015,@AusHCPNG,Bronte Moules,1,2340,54,12,49,9,6
10,2015,@StudentUpdateAU,Student Update,1,2310,34,3,0,4,26
10,2015,@AusAmbUAE,Pablo Kang,1,2298,62,93,23,107,69
10,2015,@FamilyCourtAU,Family Court of Aust,1,2284,33,63,3,21,3
10,2015,@EduSecretaryAU,Lisa Paul,1,2254,5,8,0,3,2
10,2015,@Parks_Australia,ParksAustralia,1,2246,27,31,13,37,12
10,2015,@ozprodcom,Productivity Comm,1,2244,11,32,0,12,0
10,2015,@HankJongen,Hank Jongen,1,2227,24,9,0,17,23
10,2015,@AusAmbPH,Bill Tweddell,1,2217,43,78,11,105,40
10,2015,@gbrmarinepark,GBR Marine Park,1,2156,184,250,117,187,15
10,2015,@ANSTO,ANSTO,0,2138,78,71,22,67,29
10,2015,@AusGovFinance,Dept of Finance,1,2057,2,1,0,1,3
10,2015,@AusWIGB,Women in Global Biz,1,2048,106,33,72,49,34
10,2015,@AEMKH,EM Knowledge Hub,1,1986,0,0,0,0,0
10,2015,@EmbAustraliaBA,Noel Campbell,1,1912,27,52,2,76,16
10,2015,@AustradeUK,Austrade UK,1,1876,84,38,12,48,36
10,2015,@AusGovCTO,John Sheridan,1,1797,0,0,0,0,0
10,2015,@DefenceHousing,"Defence Housing
",1,1772,5,1,0,2,2
10,2015,@ANAO_Australia,Audit Office (ANAO),1,1755,17,12,1,5,11
10,2015,@FamilyUpdateAU,Family Update,1,1684,13,0,1,0,6
10,2015,@AustradeJakarta,Austrade Indonesia,1,1664,1,2,0,0,1
10,2015,@AusHCMalaysia,Rod Smith,1,1657,36,23,17,31,12
10,2015,@AusAmbTurkey,James Larsen,1,1648,78,74,38,93,24
10,2015,@aims_gov_au,AIMS,1,1559,28,67,10,37,7
10,2015,@PBO_AU,Australian PBO,1,1549,1,5,0,0,0
10,2015,@RoyalAustMint,RoyalAustralianMint,1,1457,63,64,7,116,76
10,2015,@ANBG,ANBG,1,1408,44,23,4,11,8
10,2015,@AusHCCanada,Tony Negus,1,1394,46,4,39,5,7
10,2015,@ANZSOG,ANZSOG,1,1389,27,23,14,14,28
10,2015,@datagovau,data.gov.au,1,1376,0,0,0,0,0
10,2015,@CFCAexchange,CFCA info exchange,1,1311,61,34,31,8,19
10,2015,@mindhealthc,mindhealthconnect,1,1299,24,14,9,15,4
10,2015,@naa_digital,naadigital,0,1267,9,14,1,3,6
10,2015,@CSIROhelix,CSIROHelix,1,1249,27,9,14,6,2
10,2015,@relayservice,relayservice,0,1245,11,9,2,10,7
10,2015,@tra_online,Tourism Research ,1,1230,0,0,0,0,0
10,2015,@AuHCSouthAfrica,Aust High Comm SA,1,1188,28,10,14,15,11
10,2015,@theCEWH,Environmental Water,1,1173,92,53,58,21,19
10,2015,@NHPAreporting,NHPA,1,1155,57,62,3,27,4
10,2015,@AusEmbZim,Suzanne McCourt,1,1130,39,50,19,56,12
10,2015,@comcare_gov_au,Comcare,1,1085,7,5,1,6,0
10,2015,@AGSgovLawyers,AGSgovernmentLawyers,1,1073,15,3,1,5,0
10,2015,@AusHCNZ,Australia in NZ,1,1047,9,3,2,9,7
10,2015,@AIFS_SVR,AIFS_SVR,1,1035,2,3,1,1,2
10,2015,@CSIROSMiS,CSIRO SMiS,1,1002,10,5,4,3,6
10,2015,@CSIRO_ATNF,CSIRO_ATNF,1,979,45,14,34,17,1
10,2015,@CSIROevents,CSIROevents,0,931,46,99,2,122,8
10,2015,@EmbAusBrasil,Patrick Lawless,1,930,4,3,0,2,5
10,2015,@PULSEatParkes,PULSE@Parkes,1,925,4,2,0,6,0
10,2015,@AusAmbPL,Jean Dunn,1,924,1,0,1,0,0
10,2015,@NLAjakarta,NLA Jakarta Office,1,872,66,13,53,5,15
10,2015,@OZinSG,Philip Green,1,851,0,0,0,0,0
10,2015,@NewColomboPlan,New Colombo Plan,0,778,37,21,18,19,24
10,2015,@TPB_gov_au,TPB.gov.au,0,754,24,29,4,13,2
10,2015,@AusDCMUSA,Caroline Millar,1,750,10,4,5,5,1
10,2015,@APSCnews,APSC News,1,748,7,8,1,6,2
10,2015,@AusAmbBKK,Paul Robilliard,1,730,58,50,16,56,17
10,2015,@SenateRecruit,SenateRecruit,1,698,15,27,1,13,2
10,2015,@dpmc_gov_au,PM&C,1,682,43,104,3,110,21
10,2015,@ConstableKenny,Constable Kenny,0,677,5,9,0,11,1
10,2015,@G20SR,Daniel Sloper,1,671,0,0,0,0,0
10,2015,@AustCT,Aus Clinical Trials,1,668,16,7,13,3,2
10,2015,@AGDCopyright,AGD Copyright,1,660,0,0,0,0,0
10,2015,@AusEmbAfg,Aus in Afghanistan,1,653,8,18,1,24,4
10,2015,@AusAmbDK,Damien Miller,0,631,67,30,40,50,65
10,2015,@AusEmbIre,Australia in Ireland,1,616,25,8,19,8,1
10,2015,@NLAPandora,PANDORA web archive,1,590,13,11,2,10,10
10,2015,@AusEmbEU,Mark Higgie,1,525,45,30,20,47,32
10,2015,@AusEmbPP,AustraliaInCambodia,1,492,21,3,12,5,5
10,2015,@AusHCCyprus,Australia In Cyprus,1,456,25,1,0,5,0
10,2015,@LearnEmpServ,ES Learning Centre,1,441,1,0,0,0,0
10,2015,@OBPRGov,OBPR,1,373,3,0,3,0,0
10,2015,@AIFS_LSAC,AIFS_LSAC,1,328,0,0,0,0,0
10,2015,@AusOfficeTPE,Cathy Raper,1,307,92,25,12,39,82
10,2015,@AusAmbGHA,Oz in West Africa,1,299,28,3,9,5,3
10,2015,@IHPAnews,IHPAnews,1,280,6,6,0,3,7
10,2015,@AusAmbVIE,David Stuart,1,271,28,14,15,19,14
10,2015,@AusGovCMS,AusGovCMS,0,257,1,0,1,0,0
10,2015,@AusAmbDili,Peter Doyle,1,241,17,11,7,9,6
10,2015,@Kasparbot,Kasparov Robot,1,216,77,1,0,1,16
10,2015,@sosrExchange,State of the Service,0,209,31,16,1,11,9
10,2015,@DFATVic,John Richardson,0,153,75,79,36,99,30
10,2015,@Gov_Share,GovShare,1,145,0,0,0,0,0
10,2015,@GeoAusLibrary,GeoscienceAusLibrary,0,102,25,4,15,5,7
10,2015,@JohnLloyd_APSC,John Lloyd,1,97,5,0,0,0,0
10,2015,@DFATNT,Lorenzo Strano,0,45,19,36,4,38,11
