Month,Year,Twitter,Display Name,Verified,End of Month Followers,Tweets,Total Times Retweeted,Others Retweeted,Total Times Favourited,Times Other User Mentioned
6,2015,@Australia,Australia,1,238845,181,9986,10,18168,192
6,2015,@TourismAus,Tourism Australia,1,75908,68,267,10,348,48
6,2015,@CSIROnews,CSIRO,1,39756,212,1571,37,1243,92
6,2015,@dfat,DFAT,1,38265,238,761,66,585,104
6,2015,@headspace_aus,headspace,1,34827,59,337,22,244,28
6,2015,@ato_gov_au,ato.gov.au,1,34310,188,515,4,227,125
6,2015,@AusHumanRights,AusHumanRights,1,32477,177,557,120,306,51
6,2015,@nlagovau,National Library Aus,1,29084,121,222,66,208,54
6,2015,@NatGalleryAus,National Gallery ,1,28912,76,158,8,224,48
6,2015,@AboutTheHouse,About the House,1,28585,165,288,14,136,19
6,2015,@auscouncilarts,Australia Council,1,27225,107,73,83,96,20
6,2015,@artsculturegov,AusGov Arts&Culture,1,27119,127,34,115,22,2
6,2015,@nma,NationalMuseumofAust,1,26892,142,296,50,331,89
6,2015,@RBAInfo,RBA,1,26618,14,185,0,54,0
6,2015,@healthgovau,Department of Health,1,25254,121,2716,0,3278,13
6,2015,@AMSA_News,AMSA News,1,23519,14,20,1,20,5
6,2015,@ABSStats,AU Bureau of Stats,1,22565,43,103,0,63,0
6,2015,@ScreenAustralia,Screen Australia,1,22001,113,268,11,336,108
6,2015,@business_gov_au,business.gov.au,1,21285,94,380,4,596,22
6,2015,@Mike_Rann,Mike Rann,1,21026,150,161,46,190,43
6,2015,@ABSCensus,Census Australia,1,20924,55,888,1,872,8
6,2015,@Ausport,Australian Sport,1,20813,241,457,173,530,112
6,2015,@BOM_Qld,BOM Queensland,1,20073,66,353,12,210,4
6,2015,@AuSenate,Australian Senate,1,18126,285,671,34,241,67
6,2015,@nhmrc,NHMRC,1,16732,8,30,0,12,8
6,2015,@AustralianArmy,The Australian Army,1,16489,24,37,17,61,8
6,2015,@Australian_Navy,RoyalAustralianNavy,1,15697,323,1394,166,1324,17
6,2015,@AWMemorial,Aust War Memorial,1,15433,92,258,19,220,6
6,2015,@AusAmbUSA,Kim Beazley,1,15058,18,30,10,55,4
6,2015,@indigenous_gov,indigenous_gov,1,14187,83,150,20,80,24
6,2015,@Aus_AirForce,RAAF - Aus_AirForce,1,13077,58,267,5,353,1
6,2015,@NPG_Canberra,Portrait Gallery,1,12958,20,38,9,54,17
6,2015,@experiment_arts,Experimental Arts,1,12944,2,7,1,4,2
6,2015,@MeetinAustralia,Biz Events Australia,1,12773,68,3427,28,2491,29
6,2015,@BOM_au,BOM Australia,1,11752,48,741,3,298,5
6,2015,@FutureUnlimited,Study in Australia,1,11431,1,1,0,1,1
6,2015,@ACTPol_Traffic,ACTPol_Traffic,1,11349,74,169,3,27,7
6,2015,@DeptDefence,DeptDefenceAustralia,1,11254,166,1068,44,1003,95
6,2015,@MoneySmartTeam,MoneySmartTeam,1,11139,48,139,9,80,4
6,2015,@fairwork_gov_au,Fair Work Ombudsman,1,10956,74,185,1,76,18
6,2015,@RecogniseAU,RECOGNISE,1,10547,123,364,54,184,73
6,2015,@Eduspokesperson,Eduspokesperson,1,10140,36,47,2,25,2
6,2015,@TroveAustralia,Trove,1,10071,87,407,15,243,31
6,2015,@DubesAustralia,Paul Grigson,1,9899,109,235,22,143,68
6,2015,@ASIC_Connect,ASIC Connect,1,9877,24,22,3,15,8
6,2015,@AusLawReform,ALRC,1,9595,70,275,18,130,20
6,2015,@Austrade,Austrade,1,9510,81,175,19,147,27
6,2015,@naagovau,NationalArchivesAus,1,9491,46,64,0,60,29
6,2015,@DeptAgNews,Dept of Agriculture,1,9248,43,159,4,65,42
6,2015,@ANMMuseum,Nat. Maritime Museum,1,9163,74,344,15,306,60
6,2015,@CommsAu,Dept. Communications,1,9083,168,301,32,126,92
6,2015,@ParlLibrary,Parliament Library,1,8877,43,129,0,31,1
6,2015,@ACTPolicing,ACT Policing,1,8827,63,252,7,146,17
6,2015,@SCAMwatch_gov,SCAMwatch_gov_au,1,8818,18,136,3,31,0
6,2015,@AusElectoralCom,AEC,1,8604,22,21,3,3,10
6,2015,@DIBPAustralia,DIBP Australia,1,8574,117,74,18,65,92
6,2015,@ArtStartGrants,ArtStartGrants,0,8451,0,0,0,0,0
6,2015,@acmadotgov,The ACMA,1,8041,54,168,10,57,11
6,2015,@BOM_Vic,BOM Victoria,1,7948,78,357,13,250,1
6,2015,@G20Australia,Australia G20,1,7885,0,0,0,0,0
6,2015,@CreativePships,CreativePartnerships,1,7712,74,49,29,79,35
6,2015,@BOM_NSW,BOM New South Wales,1,7670,62,151,18,114,11
6,2015,@australiascreen,australianscreen,1,7341,19,25,1,35,1
6,2015,@asicmedia,ASIC Media,1,7332,56,63,1,20,9
6,2015,@ABARES,ABARES,1,6821,42,186,8,47,6
6,2015,@aihw,AIHW,0,6738,10,18,0,11,2
6,2015,@OzDay,Australia Day,1,6621,41,55,14,76,26
6,2015,@acccgovau,ACCC,1,6601,43,623,2,656,12
6,2015,@AustraliaUN,Gillian Bird,1,6581,11,17,7,23,1
6,2015,@SpaceAustralia,Australian Space,1,6579,0,0,0,0,0
6,2015,@AFPmedia,AFP National Media,1,6145,11,223,1,76,6
6,2015,@CanberraDSN,CanberraDSN,1,6135,52,178,3,244,67
6,2015,@AusHCPak,Margaret Adamson,0,5921,3,0,0,2,2
6,2015,@Aus_ScienceWeek,NationalScienceWeek,0,5914,306,194,186,153,143
6,2015,@ACCCProdSafety,ACCC Product Safety,1,5490,67,336,2,59,3
6,2015,@AusBorderForce,ABF,1,5306,49,99,4,58,47
6,2015,@ItStopsWithMe,Racism.ItStopsWithMe,1,5237,23,23,9,34,8
6,2015,@CASABriefing,CASA,1,5195,58,41,9,35,10
6,2015,@eHealthAus,NEHTA eHealth,1,4955,48,53,10,24,1
6,2015,@AirservicesNews,AirservicesAustralia,1,4922,26,77,4,52,8
6,2015,@eSafetyOffice,eSafety Office,0,4870,15,75,3,32,8
6,2015,@arc_gov_au,ARC,1,4811,20,83,7,17,4
6,2015,@MoAD_Canberra,MuseumofAusDemocracy,1,4809,116,338,22,228,40
6,2015,@FSANZnews,FoodStandardsAusNZ,1,4630,30,44,0,22,5
6,2015,@ACNC_gov_au,ACNC,1,4626,90,362,17,433,17
6,2015,@NFSAonline,NFSAonline,1,4489,88,62,5,66,56
6,2015,@CPOACT,CPOACT,1,4472,3,0,1,0,2
6,2015,@BOM_WA,BOM WA,1,4422,59,245,18,105,0
6,2015,@HumanServicesAU,Human Services,1,4110,134,21,1,33,108
6,2015,@HealthInfoNet,HealthInfoNet,1,4071,123,104,66,38,33
6,2015,@AusAntarctic,Antarctic Division,1,4069,58,149,11,132,21
6,2015,@atsbinfo,ATSB,1,4068,43,167,5,83,7
6,2015,@Centrelink,Centrelink,1,4017,262,17,2,18,247
6,2015,@BOM_SA,BOM South Australia,1,3975,39,105,12,58,0
6,2015,@Treasury_AU,Australian Treasury,1,3903,16,72,0,26,3
6,2015,@DonateLifeToday,Donate Life Today,1,3892,25,57,5,53,6
6,2015,@PSInnovate,APS Innovation,1,3811,41,43,0,32,38
6,2015,@AusUnlimited,Australia Unlimited,1,3774,26,21,3,36,15
6,2015,@ausoftheyear,AusoftheYearAwards,1,3701,63,131,34,135,39
6,2015,@anti_doping,ASADA Anti-Doping,1,3633,2,3,0,2,1
6,2015,@AICriminology,AIC,1,3596,52,130,13,49,8
6,2015,@AusHouseLondon,Aus. High Commission,1,3588,38,65,23,109,17
6,2015,@AusAmbJP,Bruce Miller,1,3559,129,165,45,170,46
6,2015,@IDPwD,IDPwD,1,3529,2,3,0,4,2
6,2015,@Aus_Industry,AusIndustry,1,3498,0,0,0,0,0
6,2015,@FamilyStudies,AIFS,1,3376,14,14,8,4,0
6,2015,@PosolAustralia,Paul Myler,1,3294,278,63,208,46,93
6,2015,@NCVER,NCVER,1,3245,97,65,6,48,28
6,2015,@AustraliaUN_GVA,Australia UN Geneva,1,3142,62,42,40,35,10
6,2015,@AUS_Hansard,Australian Hansard,1,3080,85,19,0,8,0
6,2015,@envirogov,environment.gov.au,1,2983,22,20,9,10,5
6,2015,@AusAmbIsrael,Dave Sharma,1,2920,81,83,16,155,21
6,2015,@MD_Basin_Auth,MD Basin Authority,1,2868,53,91,5,53,39
6,2015,@ACIARAustralia,ACIAR,1,2839,67,32,46,27,10
6,2015,@AusTrainAwards,Aus Training Awards,1,2836,7,1,0,12,4
6,2015,@HWAGovAu,HWAGovAU,1,2726,0,0,0,0,0
6,2015,@questacon,Questacon,1,2656,1,5,0,5,1
6,2015,@DVAAus,DVA Australia,1,2613,20,4,15,5,3
6,2015,@OAICgov,OAIC,1,2554,19,13,7,4,4
6,2015,@ACECQA,ACECQA,1,2531,13,21,1,5,1
6,2015,@WGEAgency,WGEA,1,2473,107,177,24,102,65
6,2015,@GeoscienceAus,Geoscience Australia,0,2307,14,50,3,29,9
6,2015,@nca_media,NCA,1,2279,22,9,2,14,10
6,2015,@LibrariesAust,Libraries Australia,1,2252,13,6,2,6,0
6,2015,@APRAinfo,APRA,1,2219,11,9,0,5,0
6,2015,@exportawards,Export Awards,1,2210,33,22,7,20,20
6,2015,@StudentUpdateAU,Student Update,1,2136,48,8,7,6,26
6,2015,@BOM_NT,BOM NT,1,2133,64,130,15,86,6
6,2015,@HankJongen,Hank Jongen,1,2118,21,4,7,0,20
6,2015,@AusHCPNG,Deborah Stokes,1,2103,36,11,32,5,0
6,2015,@EduSecretaryAU,Lisa Paul,1,2068,0,0,0,0,0
6,2015,@ACSQHC,ACSQHC,0,2065,93,225,17,102,11
6,2015,@BOM_ACT,BOM ACT,1,2000,64,299,16,115,3
6,2015,@FamilyCourtAU,Family Court of Aust,1,1991,17,56,0,17,2
6,2015,@AusHCIndia,Patrick Suckling,1,1988,35,133,14,162,23
6,2015,@AusAmbUAE,Pablo Kang,1,1984,70,121,12,152,90
6,2015,@Parks_Australia,ParksAustralia,1,1983,18,11,14,11,2
6,2015,@AusAmbPH,Bill Tweddell,1,1960,33,49,5,74,13
6,2015,@ANSTO,ANSTO,0,1942,44,47,22,17,11
6,2015,@ozprodcom,Productivity Comm,1,1937,24,37,0,11,0
6,2015,@AEMKH,EM Knowledge Hub,1,1881,1,1,0,0,0
6,2015,@AusWIGB,Women in Global Biz,1,1851,26,40,1,32,24
6,2015,@gbrmarinepark,GBRMPA,1,1771,113,147,63,118,21
6,2015,@AusGovFinance,Dept of Finance,1,1758,2,8,0,4,1
6,2015,@AustradeUK,Austrade UK,1,1747,39,14,17,18,13
6,2015,@DefenceHousing,"Defence Housing
",1,1713,7,1,1,2,0
6,2015,@EmbAustraliaBA,Noel Campbell,1,1705,11,7,0,26,3
6,2015,@BOM_Tas,BOM Tasmania,1,1692,75,224,9,124,8
6,2015,@myGovau,myGov,1,1642,171,26,6,32,153
6,2015,@ANAO_Australia,Audit Office (ANAO),1,1621,26,27,0,10,11
6,2015,@AusHCMalaysia,Rod Smith,1,1581,17,7,9,9,3
6,2015,@AusGovCTO,John Sheridan,1,1545,1,0,0,1,1
6,2015,@PBO_AU,Australian PBO,1,1485,2,4,0,1,0
6,2015,@FamilyUpdateAU,Family Update,1,1447,29,1,4,7,18
6,2015,@AustradeJakarta,Austrade Indonesia,1,1447,5,0,3,1,1
6,2015,@AusAmbTurkey,James Larsen,1,1331,110,92,36,110,67
6,2015,@AusHCCanada,Tony Negus,1,1309,98,41,72,34,50
6,2015,@ANBG,ANBG,1,1297,13,11,1,16,2
6,2015,@RoyalAustMint,RoyalAustralianMint,1,1264,70,48,13,55,29
6,2015,@aims_gov_au,AIMS,1,1227,84,151,41,71,6
6,2015,@ANZSOG,ANZSOG,1,1219,32,6,13,3,11
6,2015,@CFCAexchange,CFCA info exchange,1,1189,112,40,55,20,22
6,2015,@relayservice,relayservice,0,1179,22,8,1,10,10
6,2015,@naa_digital,naadigital,0,1171,4,9,0,1,0
6,2015,@CSIROhelix,CSIROHelix,1,1119,4,7,0,4,3
6,2015,@datagovau,data.gov.au,1,1098,0,0,0,0,0
6,2015,@AuHCSouthAfrica,Aust High Comm SA,1,1051,46,41,26,57,28
6,2015,@mindhealthc,mindhealthconnect,1,1034,7,39,0,34,2
6,2015,@NHPAreporting,NHPA,1,1005,44,29,5,17,4
6,2015,@comcare_gov_au,Comcare,1,998,1,0,1,0,0
6,2015,@AIFS_SVR,AIFS_SVR,1,989,177,70,76,43,60
6,2015,@tra_online,Tourism Research ,1,984,7,6,0,4,0
6,2015,@AusEmbZim,Suzanne McCourt,1,978,9,8,3,7,10
6,2015,@AGSgovLawyers,AGSgovernmentLawyers,1,970,9,7,0,1,0
6,2015,@theCEWH,Environmental Water,1,967,58,8,55,6,1
6,2015,@AusHCNZ,Australia in NZ,1,953,16,10,2,6,10
6,2015,@AusDTO,AusDTO,0,938,13,25,3,14,12
6,2015,@AusAmbPL,Jean Dunn,1,887,4,0,4,0,0
6,2015,@PULSEatParkes,PULSE@Parkes,1,854,16,10,1,9,4
6,2015,@CSIROevents,CSIROevents,0,848,22,13,1,10,7
6,2015,@CSIRO_ATNF,CSIRO_ATNF,1,832,42,2,33,6,6
6,2015,@OZinSG,Philip Green,1,829,0,0,0,0,0
6,2015,@EmbAusBrasil,Patrick Lawless,1,817,4,1,1,1,1
6,2015,@CSIROSMiS,CSIRO SMiS,1,788,13,6,1,6,24
6,2015,@NLAjakarta,NLA Jakarta Office,1,697,100,44,81,22,27
6,2015,@G20SR,Daniel Sloper,1,684,0,0,0,0,0
6,2015,@APSCnews,APSC News,1,667,11,8,1,4,0
6,2015,@TPB_gov_au,TPB.gov.au,0,656,28,24,4,13,2
6,2015,@AusDCMUSA,Caroline Millar,1,645,7,0,5,3,1
6,2015,@SenateRecruit,SenateRecruit,1,636,29,9,1,10,2
6,2015,@ConstableKenny,Constable Kenny,0,634,3,5,0,8,1
6,2015,@AGDCopyright,AGD Copyright,1,597,3,17,0,1,0
6,2015,@AusAmbDK,Damien Miller,0,507,142,102,54,150,154
6,2015,@AusAmbBKK,Paul Robilliard,1,506,36,11,5,21,15
6,2015,@NLAPandora,PANDORA web archive,1,483,28,83,2,36,23
6,2015,@AusEmbIre,Australia in Ireland,1,474,6,0,5,0,0
6,2015,@AusEmbAfg,Aus in Afghanistan,1,431,37,24,0,20,0
6,2015,@LearnEmpServ,ES Learning Centre,1,416,0,0,0,0,0
6,2015,@AusEmbEU,Mark Higgie,1,409,63,64,28,53,32
6,2015,@NewColomboPlan,New Colombo Plan,0,383,71,63,30,57,34
6,2015,@OBPRGov,OBPR,1,332,23,2,3,4,8
6,2015,@AusHCCyprus,Australia In Cyprus,1,324,13,3,0,2,0
6,2015,@AusEmbPP,AustraliaInCambodia,1,322,34,24,16,32,9
6,2015,@AIFS_LSAC,AIFS_LSAC,1,314,0,0,0,0,0
6,2015,@AusTrackRecord,AusTrackRecord,1,311,0,0,0,0,0
6,2015,@IHPAnews,IHPAnews,1,249,4,6,0,1,0
6,2015,@AusOfficeTPE,Cathy Raper,1,202,19,15,3,10,8
6,2015,@Kasparbot,Kasparov Robot,1,194,74,0,12,0,0
6,2015,@AusGovCMS,AusGovCMS,0,184,2,13,0,7,1
6,2015,@AusAmbGHA,Joanna Adamson,1,184,10,2,0,5,3
6,2015,@AusAmbVIE,David Stuart,1,177,24,18,12,32,17
6,2015,@sosrExchange,State of the Service,0,163,2,4,0,3,0
6,2015,@AusAmbDili,Peter Doyle,1,150,14,6,2,4,4
6,2015,@Gov_Share,GovShare,1,138,0,0,0,0,0
6,2015,@GeoAusLibrary,GeoscienceAusLibrary,0,52,20,11,12,4,3
