Month,Year,Twitter,Display Name,Verified,End of Month Followers,Tweets,Total Times Retweeted,Others Retweeted,Total Times Favourited,Times Other User Mentioned
8,2015,@Australia,Australia,1,250851,165,11310,6,19656,169
8,2015,@TourismAus,Tourism Australia,1,80216,26,99,2,112,32
8,2015,@CSIROnews,CSIRO,1,42314,304,2138,71,1853,135
8,2015,@headspace_aus,headspace,1,41019,69,512,19,412,34
8,2015,@dfat,DFAT,1,40095,167,842,28,565,119
8,2015,@ato_gov_au,ato.gov.au,1,37756,320,403,5,191,257
8,2015,@AboutTheHouse,About the House,1,34726,184,411,24,214,40
8,2015,@AusHumanRights,AusHumanRights,1,34258,217,217,193,94,12
8,2015,@nlagovau,National Library Aus,1,30165,143,415,79,353,69
8,2015,@NatGalleryAus,National Gallery ,1,29982,93,177,28,205,49
8,2015,@auscouncilarts,Australia Council,1,28078,46,207,16,135,11
8,2015,@artsculturegov,AusGov Arts&Culture,1,27974,107,91,72,63,25
8,2015,@RBAInfo,RBA,1,27756,20,241,0,88,0
8,2015,@BOM_Qld,BOM Queensland,1,27725,49,198,4,109,3
8,2015,@ABSCensus,Census Australia,1,27385,33,231,0,192,10
8,2015,@nma,NationalMuseumofAust,1,27225,109,576,28,548,46
8,2015,@healthgovau,Department of Health,1,26538,137,793,0,352,16
8,2015,@AMSA_News,AMSA News,1,23484,18,31,6,30,4
8,2015,@ABSStats,AU Bureau of Stats,1,23285,31,81,0,69,0
8,2015,@ScreenAustralia,Screen Australia,1,23070,196,458,23,580,159
8,2015,@business_gov_au,business.gov.au,1,22780,145,245,15,244,22
8,2015,@Ausport,Australian Sport,1,22067,216,451,155,518,108
8,2015,@Mike_Rann,Mike Rann,1,21223,121,70,85,51,16
8,2015,@AuSenate,Australian Senate,1,19774,296,719,32,349,110
8,2015,@MeetinAustralia,Biz Events Australia,1,19219,38,85,12,96,21
8,2015,@BOM_au,BOM Australia,1,18002,71,602,9,278,9
8,2015,@nhmrc,NHMRC,1,17752,24,106,1,78,37
8,2015,@AustralianArmy,The Australian Army,1,17515,42,86,29,108,8
8,2015,@Australian_Navy,RoyalAustralianNavy,1,16891,318,1467,149,1526,65
8,2015,@AWMemorial,Aust War Memorial,1,16154,116,550,12,439,9
8,2015,@AusAmbUSA,Kim Beazley,1,15252,21,9,15,21,1
8,2015,@indigenous_gov,indigenous_gov,1,14807,119,202,39,137,54
