Month,Year,Twitter,Display Name,Verified,End of Month Followers,Tweets,Total Times Retweeted,Others Retweeted,Total Times Favourited,Times Other User Mentioned
1,2015,@aims_gov_au,AIMS,1,855,2,4,0,2,0
1,2015,@AuHCSouthAfrica,Aust High Comm SA,1,851,38,9,26,9,7
1,2015,@AusHCNZ,Australia in NZ,1,848,5,8,3,0,1
1,2015,@AusAmbPL,Jean Dunn,1,843,19,6,12,7,7
1,2015,@AGSgovLawyers,AGSgovernmentLawyers,1,840,0,0,0,0,0
1,2015,@mindhealthc,mindhealthconnect,1,827,14,0,11,0,1
1,2015,@OZinSG,Philip Green,1,810,0,0,0,0,0
1,2015,@PULSEatParkes,PULSE@Parkes,1,788,15,50,1,41,24
1,2015,@NHPAreporting,NHPA,1,781,12,3,4,3,4
1,2015,@CSIROevents,CSIROevents,0,771,3,0,0,0,2
1,2015,@EmbAusBrasil,Patrick Lawless,1,764,29,7,1,11,6
1,2015,@datagovau,data.gov.au,1,755,4,3,0,2,3
1,2015,@myGovau,myGov,1,711,139,45,5,25,137
1,2015,@G20SR,Daniel Sloper,1,695,0,0,0,0,0
1,2015,@AusEmbZim,Matthew Neuhaus,1,694,13,12,3,11,8
1,2015,@CSIRO_ATNF,CSIRO_ATNF,1,688,44,19,30,19,17
1,2015,@theCEWH,Environmental Water,1,682,47,7,43,4,3
1,2015,@tra_online,Tourism Research ,1,677,11,12,1,4,0
1,2015,@CSIROSMiS,CSIRO SMiS,1,663,11,2,6,2,3
1,2015,@AusHCMalaysia,Rod Smith,1,590,27,71,22,69,2
1,2015,@ConstableKenny,Constable Kenny,0,573,6,30,0,31,2
1,2015,@SenateRecruit,SenateRecruit,1,568,0,0,0,0,0
1,2015,@APSCgradnews,APSC Graduate News,1,565,0,0,0,0,0
1,2015,@AusDCMUSA,Caroline Millar,1,522,37,3,26,5,18
1,2015,@AGDCopyright,AGD Copyright,1,509,1,1,0,0,0
1,2015,@TPB_gov_au,TPB.gov.au,0,469,20,11,0,5,0
1,2015,@NLAjakarta,NLA Jakarta Office,1,437,67,34,40,15,40
1,2015,@NLAPandora,PANDORA web archive,1,411,15,32,2,17,7
1,2015,@LearnEmpServ,ES Learning Centre,1,373,0,0,0,0,0
1,2015,@AusAmbDK,Damien Miller,0,363,57,10,31,16,29
1,2015,@AusAmbBKK,Paul Robilliard,1,314,49,45,12,52,17
1,2015,@OBPRGov,OBPR,1,307,9,0,0,0,4
1,2015,@AusTrackRecord,AusTrackRecord,1,297,0,0,0,0,0
1,2015,@AIFS_LSAC,AIFS_LSAC,1,296,0,0,0,0,0
1,2015,@AusEmbIre,Australia in Ireland,1,281,9,5,5,2,1
1,2015,@IHPAnews,IHPAnews,1,210,2,6,0,0,0
1,2015,@AusHCCyprus,Australia In Cyprus,1,182,45,1,41,2,2
1,2015,@Kasparbot,Kasparov Robot,1,152,62,0,0,0,0
1,2015,@sosrExchange,State of the Service,0,134,1,4,0,1,0
1,2015,@Gov_Share,GovShare,1,124,0,0,0,0,0
1,2015,@AusOfficeTPE,Cathy Raper,1,85,15,4,2,4,3
