Month,Year,Twitter,Display Name,Verified,End of Month Followers,Tweets,Total Times Retweeted,Others Retweeted,Total Times Favourited,Times Other User Mentioned
9,2014,@experiment_arts,Experimental Arts,1,11192,44,79,11,71,16
9,2014,@AWMemorial,Aust War Memorial,1,10236,102,343,13,257,43
9,2014,@FutureUnlimited,Study in Australia,1,10118,17,18,2,18,10
9,2014,@ACTPol_Traffic,ACTPol_Traffic,1,9895,69,116,0,19,5
9,2014,@AirForceHQ,RAAF - AirForceHQ,1,9419,106,546,26,493,31
9,2014,@Eduspokesperson,Eduspokesperson,1,8711,11,12,3,7,1
9,2014,@AusLawReform,ALRC,1,8406,59,174,14,52,45
9,2014,@ParlLibrary,Parliament Library,1,8337,27,57,0,14,0
9,2014,@RecogniseAU,RECOGNISE,1,7780,94,164,46,100,76
9,2014,@AusElectoralCom,AEC,1,7747,21,69,5,21,9
9,2014,@ANMMuseum,Nat. Maritime Museum,1,7729,120,201,13,106,86
9,2014,@TroveAustralia,Trove,1,7613,98,387,33,195,32
9,2014,@NPG_Canberra,Portrait Gallery,1,7580,13,17,6,14,9
9,2014,@CommsAu,Dept. Communications,1,7563,125,182,24,67,39
9,2014,@ArtStartGrants,ArtStartGrants,0,7510,43,69,9,21,21
9,2014,@Austrade,Austrade,1,7509,49,184,11,77,25
9,2014,@DubesAustralia,Greg Moriarty,1,7471,215,316,37,138,102
9,2014,@SCAMwatch_gov,SCAMwatch_gov_au,1,7399,23,155,6,26,3
9,2014,@ASIC_Connect,ASIC Connect,1,7345,33,41,0,10,18
9,2014,@DeptDefence,Dept of Defence,1,7258,113,434,22,228,65
9,2014,@Theatre_OzCo,Theatre,1,7197,20,12,10,8,6
9,2014,@nma,NationalMuseumofAust,1,7168,87,139,12,110,45
9,2014,@acmadotgov,The ACMA,1,6847,101,142,14,34,14
9,2014,@DeptAgNews,Dept of Agriculture,1,6767,51,84,10,36,41
9,2014,@CreativePships,CreativePartnerships,1,6749,103,53,34,32,38
9,2014,@DIBPAustralia,DIBP Australia,1,6359,113,127,13,103,83
9,2014,@australiascreen,australianscreen,1,6249,43,59,13,30,26
9,2014,@naagovau,NationalArchivesAus,1,6195,49,32,15,26,34
9,2014,@ACTPolicing,ACT Policing,1,5868,173,253,37,216,92
9,2014,@SpaceAustralia,Australian Space,1,5866,0,0,0,0,0
9,2014,@fairwork_gov_au,Fair Work Ombudsman,1,5811,81,171,1,62,22
9,2014,@ABARES,ABARES,1,5725,20,54,4,14,2
9,2014,@MoneySmartTeam,MoneySmartTeam,1,5486,65,121,11,41,3
9,2014,@AustraliaUN,Gary Quinlan,1,5319,89,459,18,326,72
9,2014,@aihw,Connect with AIHW,0,5285,15,32,0,9,0
9,2014,@CanberraDSN,CanberraDSN,1,4564,47,211,23,178,34
9,2014,@ACCCProdSafety,ACCC Product Safety,1,4418,55,108,13,6,3
9,2014,@Aus_ScienceWeek,NationalScienceWeek,0,4383,199,203,115,156,113
9,2014,@CPOACT,CPOACT,1,4338,15,33,3,32,12
9,2014,@asicmedia,ASIC Media,1,4053,48,111,0,19,2
9,2014,@FSANZnews,FoodStandardsAusNZ,1,4005,39,113,2,17,12
9,2014,@G20Australia,Australia G20,1,3978,18,338,1,143,24
9,2014,@CASABriefing,CASA,1,3964,65,88,0,35,22
9,2014,@eHealthAus,NEHTA eHealth,1,3892,56,44,7,24,18
9,2014,@NFSAonline,NFSAonline,1,3858,82,70,6,67,86
9,2014,@AirservicesNews,AirservicesAustralia,1,3825,34,69,2,36,16
9,2014,@CybersmartACMA,Cybersmart,0,3796,16,31,2,18,3
9,2014,@ItStopsWithMe,Racism.ItStopsWithMe,1,3736,29,62,7,27,20
9,2014,@MeetinAustralia,Biz Events Australia,1,3724,96,38,34,50,32
9,2014,@AusCustomsNews,Australian Customs,1,3680,37,79,3,34,13
9,2014,@MoAD_Canberra,MuseumofAusDemocracy,1,3509,128,164,34,103,63
9,2014,@acccgovau,ACCC,1,3506,42,58,2,15,9
9,2014,@DonateLifeToday,Donate Life Today,1,3383,8,26,0,17,1
9,2014,@HealthInfoNet,HealthInfoNet,1,3311,133,97,89,17,18
9,2014,@PSInnovate,APS Innovation,1,3298,30,34,1,36,9
9,2014,@arc_gov_au,ARC,1,3280,12,52,3,21,6
9,2014,@anti_doping,ASADA Anti-Doping,1,3272,1,4,0,3,0
9,2014,@Aus_Industry,AusIndustry,1,3268,0,0,0,0,0
9,2014,@atsbinfo,ATSB,1,3173,26,124,0,71,1
9,2014,@AusAntarctic,Antarctic Division,1,3158,40,124,8,70,22
9,2014,@AICriminology,AIC,1,3073,13,40,3,5,1
9,2014,@AusHouseLondon,Aus. High Commission,1,2951,34,35,23,19,15
9,2014,@Centrelink,Centrelink,1,2950,252,10,4,22,247
9,2014,@AusUnlimited,Australia Unlimited,1,2932,23,34,5,24,14
9,2014,@AusAmbIsrael,Dave Sharma,1,2901,87,285,24,222,25
9,2014,@FamilyStudies,AIFS,1,2880,20,20,15,3,0
9,2014,@AUS_Hansard,Australian Hansard,1,2879,24,2,0,2,0
9,2014,@ACNC_gov_au,ACNC,1,2845,181,239,16,100,121
9,2014,@HWAGovAu,HWAGovAU,1,2787,0,0,0,0,0
9,2014,@IDPwD,IDPwD,1,2786,27,13,6,5,6
9,2014,@HumanServicesAU,Human Services,1,2735,94,34,3,20,69
9,2014,@AusAmbJP,Bruce Miller,1,2734,799,383,463,189,299
9,2014,@NCVER,NCVER,1,2604,92,82,6,22,21
9,2014,@AustraliaUN_GVA,Australia UN Geneva,1,2418,11,39,3,20,2
9,2014,@PosolAustralia,Paul Myler,1,2411,588,345,470,227,108
9,2014,@MD_Basin_Auth,MD Basin Authority,1,2344,93,61,32,31,7
9,2014,@ACIARAustralia,ACIAR,1,2291,61,34,38,19,21
9,2014,@questacon,Questacon,1,2171,31,7,15,12,17
9,2014,@envirogov,environment.gov.au,1,2164,33,39,15,15,7
9,2014,@OAICgov,OAIC,1,2163,8,16,0,4,2
9,2014,@OzDay,Australia Day,1,2156,7,18,4,6,0
9,2014,@DVAAus,"DVA, Australia",1,2112,64,30,44,22,6
9,2014,@Treasury_AU,Australian Treasury,1,2075,7,18,0,1,0
9,2014,@ACECQA,ACECQA,1,2059,24,47,2,33,1
9,2014,@AusTrainAwards,Aus Training Awards,1,2037,160,172,76,148,71
9,2014,@AFPmedia,AFP National Media,1,1988,25,181,5,52,2
9,2014,@HankJongen,Hank Jongen,1,1858,24,18,7,8,23
9,2014,@nca_media,NCA,1,1851,29,13,12,10,2
9,2014,@EduSecretaryAU,Lisa Paul,1,1724,3,6,0,9,1
9,2014,@StudentUpdateAU,Student Update,1,1675,38,8,5,5,21
9,2014,@WGEAgency,WGEA,1,1661,185,196,87,81,108
9,2014,@exportawards,Export Awards,1,1654,0,0,0,0,0
9,2014,@APRAinfo,APRA,1,1615,7,11,0,1,0
9,2014,@AusHCPNG,Deborah Stokes,1,1614,44,10,36,15,0
9,2014,@LibrariesAust,Libraries Australia,1,1557,22,34,1,10,4
9,2014,@DefenceHousing,"Defence Housing
",1,1521,6,0,5,0,0
9,2014,@AEMKH,EM Knowledge Hub,1,1516,99,192,17,87,46
9,2014,@nywAU,National Youth Week,1,1474,2,0,2,0,0
9,2014,@ausoftheyear,AusoftheYearAwards,1,1461,9,38,4,38,11
9,2014,@AusWIGB,Women in Global Biz,1,1454,62,46,30,17,30
9,2014,@Parks_Australia,ParksAustralia,1,1415,52,25,23,19,14
9,2014,@AusAmbPH,Bill Tweddell,1,1401,49,123,3,104,41
9,2014,@ANSTO,ANSTO,0,1397,304,103,23,61,51
9,2014,@EmbAustraliaBA,Patricia Holmes,1,1371,86,66,22,71,67
9,2014,@ozprodcom,Productivity Comm,1,1371,9,12,0,0,0
9,2014,@PBO_AU,Australian PBO,1,1336,0,0,0,0,0
9,2014,@FamilyCourtAU,Family Court of Aust,1,1304,36,53,3,13,6
9,2014,@ANAO_Australia,Audit Office (ANAO),1,1270,8,5,1,1,7
9,2014,@AustradeUK,Austrade UK,1,1257,82,39,3,31,59
9,2014,@ACSQHC,ACSQHC,0,1207,114,140,10,45,18
9,2014,@AusAmbUAE,Pablo Kang,1,1171,77,91,27,68,102
9,2014,@AusGovCTO,John Sheridan,1,1111,4,8,1,6,5
9,2014,@AusHCIndia,Patrick Suckling,1,1100,30,51,16,22,7
9,2014,@gbrmarinepark,GBRMPA,1,1088,100,59,48,24,12
9,2014,@AusGovFinance,Dept of Finance,1,1067,2,2,1,1,0
9,2014,@ANBG,ANBG,1,1034,11,5,1,2,0
9,2014,@AustradeJakarta,Austrade Indonesia,1,1022,73,8,61,0,1
9,2014,@FamilyUpdateAU,Family Update,1,1007,25,0,7,4,12
9,2014,@AusHCCanada,Louise Hand,1,1000,263,50,202,24,79
9,2014,@CFCAexchange,CFCA info exchange,1,972,76,53,11,16,21
9,2014,@CSIROhelix,CSIROhelix,1,972,6,2,0,1,1
9,2014,@naa_digital,naadigital,0,947,28,21,1,12,5
9,2014,@ANZSOG,ANZSOG,1,939,18,11,8,6,1
9,2014,@RoyalAustMint,RoyalAustralianMint,1,868,24,18,0,22,15
9,2014,@comcare_gov_au,Comcare,1,830,85,24,3,17,4
9,2014,@AIFS_ACSSA,AIFS_ACSSA,1,782,197,107,112,27,57
9,2014,@AusAmbPL,Jean Dunn,1,770,20,9,14,5,4
9,2014,@OZinSG,Philip Green,1,741,4,5,0,0,3
9,2014,@AuHCSouthAfrica,Aust High Comm SA,1,740,1,6,0,1,0
9,2014,@AGSgovLawyers,AGSgovernmentLawyers,1,736,11,2,0,2,0
9,2014,@CSIROevents,CSIROevents,0,731,139,87,36,79,58
9,2014,@AusHCPak,Peter Heyward,0,719,5,11,1,11,5
9,2014,@EmbAusBrasil,Patrick Lawless,1,704,29,3,5,0,1
9,2014,@PULSEatParkes,PULSE@Parkes,1,703,42,20,4,11,12
9,2014,@AusHCNZ,Australia in NZ,1,692,7,6,3,4,2
9,2014,@aims_gov_au,AIMS,1,680,19,37,4,9,3
9,2014,@NHPAreporting,NHPA,1,674,13,9,5,0,7
9,2014,@mindhealthc,mindhealthconnect,1,616,17,28,6,8,5
9,2014,@datagovau,data.gov.au,1,613,9,19,4,4,5
9,2014,@G20SR,Daniel Sloper,1,600,82,210,22,79,29
9,2014,@CSIROSMiS,CSIRO SMiS,1,565,32,17,13,3,25
9,2014,@CSIRO_ATNF,CSIRO_ATNF,1,561,10,19,5,7,4
9,2014,@AusEmbZim,Matthew Neuhaus,1,552,24,26,11,22,11
9,2014,@APSCgradnews,APSC Graduate News,1,544,0,0,0,0,0
9,2014,@ConstableKenny,Constable Kenny,0,517,16,18,2,16,1
9,2014,@theCEWH,Environmental Water,1,513,19,0,15,5,8
9,2014,@SenateRecruit,SenateRecruit,1,499,1,0,0,0,0
9,2014,@AGDCopyright,AGD Copyright,1,464,0,0,0,0,0
9,2014,@tra_online,Tourism Research ,1,455,11,15,1,9,1
9,2014,@AusHCMalaysia,Rod Smith,1,442,43,9,28,6,16
9,2014,@TPB_gov_au,TPB.gov.au,0,392,18,19,0,5,3
9,2014,@AusDCMUSA,Caroline Millar,1,368,56,12,38,8,33
9,2014,@LearnEmpServ,ES Learning Centre,1,344,4,0,0,0,0
9,2014,@AusAmbTurkey,James Larsen,0,326,202,132,53,147,138
9,2014,@NLAjakarta,NLA Jakarta Office,1,323,84,22,58,22,36
9,2014,@OBPRGov,OBPR,1,299,12,0,0,0,6
9,2014,@AIFS_LSAC,AIFS_LSAC,1,293,0,0,0,0,0
9,2014,@AusTrackRecord,AusTrackRecord,1,271,1,0,0,0,2
9,2014,@AusAmbDK,Damien Miller,0,270,177,28,131,25,50
9,2014,@IHPAnews,IHPAnews,1,187,1,1,0,2,0
9,2014,@Kasparbot,Kasparov Robot,1,125,58,0,0,0,0
9,2014,@sosrExchange,State of the Service,0,121,1,0,0,0,0
9,2014,@myGovau,myGov,0,100,30,29,2,18,21
9,2014,@Gov_Share,GovShare,1,99,5,1,0,0,0
