Month,Year,Twitter,Display Name,Verified,End of Month Followers,Tweets,Total Times Retweeted,Others Retweeted,Total Times Favourited,Times Other User Mentioned
9,2015,@Australia,Australia,1,256672,154,10583,3,18343,157
9,2015,@TourismAus,Tourism Australia,1,82874,66,237,5,258,79
9,2015,@artsculturegov,AusGov Arts&Culture,1,66050,73,118,46,68,14
9,2015,@headspace_aus,headspace,1,44247,65,265,28,238,21
9,2015,@CSIROnews,CSIRO,1,43708,225,1539,25,1162,116
9,2015,@dfat,DFAT,1,41460,212,779,47,579,99
9,2015,@ato_gov_au,ato.gov.au,1,38041,265,375,5,155,194
9,2015,@AusHumanRights,AusHumanRights,1,35370,364,649,294,335,60
9,2015,@AboutTheHouse,About the House,1,34958,246,398,37,297,59
9,2015,@BOM_Qld,BOM Queensland,1,32732,66,439,11,214,1
9,2015,@ABSCensus,Census Australia,1,32396,44,280,0,234,3
9,2015,@nlagovau,National Library Aus,1,30659,115,229,48,159,74
9,2015,@NatGalleryAus,National Gallery ,1,30473,66,197,6,244,32
9,2015,@auscouncilarts,Australia Council,1,30445,64,113,28,59,6
9,2015,@healthgovau,Department of Health,1,28496,110,649,3,317,10
9,2015,@RBAInfo,RBA,1,28375,17,144,0,60,0
9,2015,@nma,NationalMuseumofAust,1,27469,172,389,22,497,107
9,2015,@ABSStats,AU Bureau of Stats,1,23766,53,440,2,191,10
9,2015,@ScreenAustralia,Screen Australia,1,23538,267,675,42,968,249
9,2015,@AMSA_News,AMSA News,1,23500,15,78,5,31,1
9,2015,@business_gov_au,business.gov.au,1,23230,158,338,17,268,38
9,2015,@Ausport,Australian Sport,1,22578,160,311,96,385,75
9,2015,@Mike_Rann,Mike Rann,1,21344,125,91,64,103,28
9,2015,@BOM_au,BOM Australia,1,20890,89,1277,3,607,25
9,2015,@AuSenate,Australian Senate,1,20195,316,630,45,449,62
9,2015,@AustralianArmy,The Australian Army,1,19597,35,182,16,239,4
9,2015,@MeetinAustralia,Biz Events Australia,1,19076,24,32,1,65,35
9,2015,@BOM_Vic,BOM Victoria,1,18713,65,343,19,268,1
9,2015,@Australian_Navy,RoyalAustralianNavy,1,18681,487,1877,242,1980,29
9,2015,@nhmrc,NHMRC,1,18410,13,52,5,27,13
9,2015,@AWMemorial,Aust War Memorial,1,16544,123,354,28,263,11
9,2015,@Aus_AirForce,RAAF - Aus_AirForce,1,15439,70,255,22,397,9
9,2015,@AusAmbUSA,Kim Beazley,1,15365,28,42,20,40,3
9,2015,@BOM_NSW,BOM New South Wales,1,15280,79,296,24,174,8
9,2015,@indigenous_gov,indigenous_gov,1,15068,80,99,20,84,17
9,2015,@DeptDefence,DeptDefenceAustralia,1,14201,423,1084,263,1159,87
9,2015,@NPG_Canberra,Portrait Gallery,1,13617,27,15,16,12,9
9,2015,@BOM_WA,BOM WA,1,13524,89,396,33,253,14
9,2015,@experiment_arts,Experimental Arts,1,13506,0,0,0,0,0
9,2015,@MoneySmartTeam,MoneySmartTeam,1,12224,62,191,4,96,3
9,2015,@FutureUnlimited,Study in Australia,1,11895,17,62,4,30,8
9,2015,@ACTPol_Traffic,ACTPol_Traffic,1,11847,35,62,0,10,7
9,2015,@fairwork_gov_au,Fair Work Ombudsman,1,11673,119,127,3,85,45
9,2015,@RecogniseAU,RECOGNISE,1,11613,66,240,25,263,50
9,2015,@DubesAustralia,Paul Grigson,1,11134,492,2251,139,1440,394
9,2015,@TroveAustralia,Trove,1,10891,115,521,12,347,77
9,2015,@Eduspokesperson,Eduspokesperson,1,10607,18,43,1,28,4
9,2015,@ASIC_Connect,ASIC Connect,1,10606,54,51,3,27,12
9,2015,@ACTPolicing,ACT Policing,1,10526,63,263,10,161,18
9,2015,@naagovau,NationalArchivesAus,1,10434,33,66,6,43,15
9,2015,@Austrade,Austrade,1,10321,28,51,12,35,10
9,2015,@DeptAgNews,Dept Ag & Water,1,10217,84,238,13,135,48
9,2015,@AusLawReform,ALRC,1,10000,40,76,3,30,27
9,2015,@CommsAu,Dept. Communications,1,9817,97,245,25,164,49
9,2015,@DIBPAustralia,DIBP Australia,1,9557,149,51,16,85,111
9,2015,@ANMMuseum,Nat. Maritime Museum,1,9517,89,156,17,191,80
9,2015,@Scamwatch_gov,Scamwatch_gov_au,1,9465,27,213,9,65,0
9,2015,@ParlLibrary,Parliament Library,1,9034,19,49,0,5,0
9,2015,@AusElectoralCom,AEC,1,8920,46,101,1,26,50
9,2015,@ArtStartGrants,ArtStartGrants,0,8442,0,0,0,0,0
9,2015,@acmadotgov,The ACMA,1,8393,82,118,20,103,15
9,2015,@asicmedia,ASIC Media,1,8214,50,84,4,43,7
9,2015,@CreativePships,CreativePartnerships,1,8072,42,56,8,75,26
9,2015,@G20Australia,Australia G20,1,7807,0,0,0,0,0
9,2015,@australiascreen,australianscreen,1,7697,35,29,0,44,8
9,2015,@aihw,AIHW,0,7415,6,14,0,3,6
9,2015,@CanberraDSN,CanberraDSN,1,7342,51,333,0,437,47
9,2015,@AFPmedia,AFP National Media,1,7313,20,145,5,136,14
9,2015,@acccgovau,ACCC,1,7246,42,96,0,27,9
9,2015,@ABARES,ABARES,1,7203,27,179,0,46,7
9,2015,@Aus_ScienceWeek,NationalScienceWeek,0,7062,199,132,138,108,74
9,2015,@AusBorderForce,ABF,1,6845,58,135,5,50,41
9,2015,@AustraliaUN,Gillian Bird,1,6841,46,41,38,34,6
9,2015,@SpaceAustralia,Australian Space,1,6761,0,0,0,0,0
9,2015,@AusHCPak,Margaret Adamson,0,6628,0,0,0,0,0
9,2015,@OzDay,Australia Day,1,6616,1,0,1,0,0
9,2015,@ItStopsWithMe,Racism.ItStopsWithMe,1,5851,35,115,20,74,8
9,2015,@ACNC_gov_au,ACNC,1,5770,78,213,23,149,13
9,2015,@ACCCProdSafety,ACCC Product Safety,1,5726,49,231,3,38,0
9,2015,@arc_gov_au,ARC,1,5574,22,86,9,33,3
9,2015,@CASABriefing,CASA,1,5526,49,65,4,30,6
9,2015,@eHealthAus,NEHTA eHealth,1,5497,74,59,9,33,30
9,2015,@eSafetyOffice,eSafety Office,1,5482,87,188,14,84,34
9,2015,@BOM_SA,BOM South Australia,1,5444,92,334,23,206,25
9,2015,@AirservicesNews,AirservicesAustralia,1,5276,57,141,13,117,26
9,2015,@MoAD_Canberra,MuseumofAusDemocracy,1,5046,57,197,2,127,26
9,2015,@FSANZnews,FoodStandardsAusNZ,1,4833,45,61,0,21,23
9,2015,@NFSAonline,NFSAonline,1,4747,140,141,5,157,87
9,2015,@HumanServicesAU,Human Services,1,4595,71,6,3,4,59
9,2015,@AusAntarctic,Antarctic Division,1,4564,73,226,16,189,35
9,2015,@CPOACT,CPOACT,1,4548,23,53,0,58,23
9,2015,@Centrelink,Centrelink,1,4481,128,6,0,12,127
9,2015,@atsbinfo,ATSB,1,4408,25,117,0,53,3
9,2015,@Treasury_AU,Australian Treasury,1,4281,10,22,0,3,3
9,2015,@HealthInfoNet,HealthInfoNet,1,4266,97,92,53,44,29
9,2015,@DonateLifeToday,Donate Life Today,1,4187,22,56,0,39,21
9,2015,@PSInnovate,APS Innovation,1,4186,14,19,0,22,1
9,2015,@AusUnlimited,Australia Unlimited,1,3942,34,49,6,45,26
9,2015,@ausoftheyear,AusoftheYearAwards,1,3918,18,16,10,29,19
9,2015,@AusHouseLondon,Aus. High Commission,1,3829,103,84,58,118,52
9,2015,@AusAmbJP,Bruce Miller,1,3798,144,342,52,272,41
